Player,sid,season,games,tier,goals,assists,saves,shots,score,shooting_pct,boost_per_min,avg_boost,boost_stolen,avg_speed,pct_supersonic,dist_to_ball,pct_offensive_third,demos_inflicted
BulletNote,76561198073067725,S25,51,Prospect,0.608,0.353,1.235,2.098,301.804,28.599,255.089,53.889,304.118,1455.27,5.795,2952.767,18.791,0.49
Goofball.-.,c3a8799f943246458207013350d884ea,S25,56,Prospect,0.768,0.482,1.393,2.607,358.304,28.02,331.547,51.969,487.518,1440.355,10.059,3290.348,18.799,1.071
Pizza Flavored,5b986eaf49de4748936250474063f0da,S25,47,Prospect,1.0,0.851,1.468,3.106,422.128,32.3,351.476,48.684,338.085,1467.237,8.038,3147.747,18.648,0.681
Shadows_ss,76561198423772756,S25,14,Prospect,0.429,0.571,0.643,1.5,221.571,19.048,388.506,45.158,462.429,1566.253,13.791,3462.147,18.035,2.0
SludgeMixFuzz,b51444fea00e475cb7ddaf1db78f1f21,S25,52,Prospect,0.577,0.481,1.327,2.308,309.904,24.826,330.233,47.938,442.615,1453.139,9.603,3242.783,19.412,1.712
YourEvilTwin,76561198170155254,S25,28,Prospect,0.464,0.393,1.214,2.143,273.071,22.225,401.713,42.049,446.357,1440.74,9.235,3256.731,20.054,2.679
tacosbruh1299,tacosbruh1299,S25,36,Prospect,1.083,0.694,1.139,2.111,370.472,54.406,390.269,50.627,480.222,1459.64,11.021,3072.618,21.145,1.778
xihir0,571796adf55247b1b0de1460aaa071af,S25,46,Prospect,1.0,0.304,0.913,2.5,329.565,41.247,357.467,53.331,424.978,1516.216,12.781,3103.99,19.641,0.543
DumplingsAreGod,4149158df5c542838ebdc7067b8c5172,S25,56,Prospect,1.304,0.625,1.196,3.411,410.607,38.776,340.533,50.687,356.464,1463.712,8.771,2933.813,20.82,0.679
Mulliganisoup,76561198266446071,S25,56,Prospect,0.554,0.518,1.232,2.268,314.607,23.571,351.853,48.26,469.5,1485.379,10.015,2895.582,23.16,0.661
SardonicOx,b59375177dbd4d0aa30d58bc10f28363,S25,55,Prospect,1.018,0.436,1.691,2.891,403.891,34.83,284.127,51.426,376.2,1346.646,5.81,3012.939,19.637,0.509
Titan,76561198151563184,S25,22,Prospect,0.955,0.591,0.864,2.864,333.318,34.704,325.524,47.137,313.227,1459.081,10.154,3375.611,19.863,0.545
bnjdot,9f14c4fa72bb43339b4297b8be21999f,S25,30,Prospect,0.733,0.533,1.2,1.967,320.233,33.508,404.181,45.138,459.033,1498.851,11.737,3062.626,19.185,0.233
lXploitl,496cb4c4fb41412291f75f9116906b5f,S25,27,Prospect,0.815,0.407,1.519,2.593,363.704,30.607,332.624,54.206,449.111,1454.506,10.366,3190.695,20.354,1.0
B0A._.,7906ff5b296c4162bd4c05052c3b63fb,S25,38,Prospect,0.842,0.711,1.026,2.132,317.184,36.879,403.818,54.188,559.421,1527.936,11.502,3105.095,23.431,1.289
Bieles,76561198073686528,S25,54,Prospect,1.13,0.519,0.852,3.185,362.796,36.875,306.448,56.371,461.981,1421.756,7.108,3159.222,20.877,0.611
IlLuSiOnChAoS,7f5af1320e7540f29c62999b7056d744,S25,55,Prospect,0.873,0.636,1.364,2.673,363.855,32.052,356.197,48.825,360.055,1519.061,10.822,3042.146,20.407,0.745
Its_Lost,76561197999262136,S25,50,Prospect,0.98,0.9,1.34,3.2,417.1,30.876,348.744,50.909,416.54,1514.409,12.079,3171.844,20.667,0.66
Le1anonly1,2330f65d4ac74a64b185c8d3c25b225b,S25,49,Prospect,1.163,0.531,1.408,3.571,415.653,32.491,274.995,56.344,366.347,1386.805,6.481,3083.618,18.979,0.327
Tazlien,76561197995584071,S25,10,Prospect,0.2,0.7,0.6,1.3,209.9,16.667,340.751,49.789,401.6,1414.619,9.482,3033.641,19.271,1.0
lone wolf,76561198809845107,S25,48,Prospect,1.021,0.771,0.812,2.688,348.167,39.707,274.475,53.045,379.292,1404.315,6.865,3019.41,22.224,0.375
Cynical89,76561198005141104,S25,47,Prospect,0.362,0.277,1.17,1.702,247.149,23.11,301.956,46.546,423.809,1402.384,7.706,3274.458,19.852,0.723
Enterprise15,ca45698144694bfbb3e396411a29e486,S25,31,Prospect,0.581,0.419,1.581,1.871,335.516,26.022,455.434,52.009,612.355,1646.718,21.798,2958.96,22.443,1.419
Gmoney,76561197983839601,S25,51,Prospect,0.804,0.745,1.02,2.745,339.275,30.518,319.86,54.527,472.608,1407.199,7.425,3076.394,21.687,0.902
NitemareRL,76561198867022328,S25,16,Prospect,0.312,0.188,1.75,1.875,281.625,19.318,373.871,47.181,376.25,1454.804,10.905,3127.735,16.98,0.938
ValuedSquash465,ValuedSquash465,S25,14,Prospect,0.643,0.5,0.714,2.786,288.786,19.61,417.113,49.227,440.357,1601.895,18.216,3163.264,22.192,0.714
XzShxdowBatX,cde93ca3a3ec482c86770638edf83eec,S25,56,Prospect,1.089,0.429,0.964,3.071,367.946,36.17,338.586,51.513,390.089,1509.192,12.902,3341.854,18.986,0.589
timthebigone,76561198059716436,S25,43,Prospect,0.721,0.419,1.14,2.465,306.884,24.474,334.24,47.406,451.512,1477.391,10.584,3225.713,20.089,1.07
zZirellia,31b1355959d147bfa07775b405bf0741,S25,48,Prospect,0.729,0.625,1.312,2.396,359.146,33.169,439.308,48.75,501.938,1558.676,16.916,3016.03,21.466,1.354
No Mechs. HELP,a46cd7f2649e49d39ae216573cd3f743,S25,30,Prospect,0.433,0.467,1.1,1.867,281.467,21.293,365.301,51.131,469.2,1431.614,10.109,3092.524,19.506,0.6
waynswrld,waynswrld,S25,19,Prospect,0.211,0.421,1.368,1.421,249.158,15.789,330.237,47.257,369.895,1444.475,8.228,3226.758,16.266,0.842
Blitzzzzz.,a4f7f3753ba748ba81634008e9afffc7,S25,51,Prospect,0.765,0.627,0.882,2.196,302.49,39.127,390.944,48.251,553.843,1446.479,10.139,2936.564,20.409,1.451
S E L.,d9850c7f6e6e489399c10e00643bb527,S25,36,Prospect,0.889,0.444,0.889,2.278,304.833,35.516,326.517,46.873,458.639,1468.966,9.122,3157.388,22.124,0.806
I_am.Dan,de35220ac0db404f95e9c6ba1e572c78,S25,25,Prospect,0.56,0.8,1.16,2.2,328.0,24.131,354.601,47.839,434.2,1434.965,9.606,3284.915,17.159,0.52
Korrello,9e3055d64442427fbf3258ad4c0d5682,S25,38,Prospect,0.632,0.289,1.105,2.474,290.737,23.553,307.671,51.382,366.184,1430.244,8.09,3150.493,18.638,0.658
Wiz,76561198970983905,S25,23,Prospect,0.435,0.261,0.696,1.174,222.565,25.328,424.156,51.236,564.304,1489.188,13.949,3190.359,18.326,1.696
oDynastyo,877816bd48a94114ac226ba6a4834e4b,S25,44,Prospect,0.682,0.773,1.341,2.25,357.273,32.167,278.336,50.854,259.045,1391.411,6.933,3021.587,14.903,0.75
xEaglex20X,57179abd813547979ee9d49c3e36f530,S25,33,Prospect,1.152,0.576,0.939,3.121,345.0,34.591,372.229,48.363,531.273,1426.733,8.963,3164.482,23.763,0.848
Rob,76561198117824634,S25,42,Prospect,0.714,0.595,1.524,2.143,332.881,32.902,279.292,48.915,400.976,1393.388,6.636,3202.519,18.676,0.833
Pivot97,Pivot97,S25,39,Prospect,0.795,0.564,1.282,2.179,339.103,37.533,359.506,43.718,432.205,1444.5,10.933,3142.767,19.158,1.128
GiraffaHuff,02f5aba573de4048901a006658dcc542,S25,22,Prospect,0.636,0.636,1.045,2.591,316.409,25.152,414.495,46.879,673.909,1482.957,13.211,3172.418,21.992,1.364
frankieeagle,frankieeagle,S25,12,Prospect,1.0,0.25,0.917,2.583,332.083,37.321,296.657,48.263,354.5,1387.046,6.793,2940.549,17.257,0.25
DefNotMongo.,b5a0c8debbf8414091fbb3766c1ee3b8,S25,14,Prospect,0.643,0.571,0.857,1.929,282.071,29.796,257.364,46.07,347.643,1370.855,5.809,3144.052,17.28,0.643
Drippin_Ice1,2b2ad5bed65342e0a2ffb166a8c12e53,S25,3,Prospect,0.333,0.0,1.0,1.667,244.333,16.667,292.584,52.691,440.0,1464.155,8.782,3311.404,23.915,0.0
Moist_Games,0f77e7cad76a4796a3b1c76c68d56ae2,S25,40,Prospect,0.75,0.775,1.15,2.375,346.575,32.489,360.436,47.295,403.275,1466.222,10.06,3046.945,19.691,1.025
NitemareRL,a2991e7afd754914b43913fb68dc47db,S25,20,Prospect,0.25,0.2,1.4,1.65,259.15,14.343,358.948,47.484,377.4,1425.277,9.784,3275.041,16.613,0.9
Thor MAVERICK,eb30bcbc2c9b471d9887d6f7aac2fc62,S25,22,Prospect,0.727,0.318,1.0,2.227,302.091,34.986,315.474,51.915,430.773,1407.269,6.261,3231.528,20.349,0.591
El_Macho,76561198140584056,S25,10,Prospect,0.5,0.6,1.6,1.9,329.4,21.0,324.314,50.832,349.4,1490.99,9.563,3015.372,18.215,0.4
ThatHomieGage,dced9d6945df4179834d3d31754def7c,S25,35,Prospect,0.743,0.8,1.486,2.429,357.857,30.209,427.593,49.749,511.714,1572.444,16.017,3094.339,19.459,1.2
ShxdwNyx,Nyx Rikow,S25,23,Prospect,0.435,0.348,1.565,1.826,308.913,23.62,333.537,52.993,413.957,1454.536,10.949,2829.874,20.025,0.478
Classy-God57,76561198805292933,S25,15,Prospect,0.6,0.333,1.667,2.467,313.067,24.28,352.944,52.488,337.533,1363.645,8.291,2967.175,16.857,0.533
MeOnDisplay,76561198105537281,S25,20,Prospect,1.0,0.3,0.95,2.6,331.45,40.082,360.007,51.58,417.9,1417.495,7.642,3129.702,18.665,0.95
Ko Nanakusa,50e1e947f8454947a638645f76252dfb,S25,8,Prospect,0.75,0.625,0.375,2.375,305.875,31.111,419.822,48.295,403.125,1513.474,13.958,3400.571,23.412,1.0
oofitsfine,1564799836a44a0f93025f13957ead17,S25,4,Prospect,1.0,0.5,1.75,1.25,362.0,80.0,400.726,54.166,374.75,1539.568,13.482,3219.948,15.108,1.5
2twisteda,cfb6eb0a449646f280622a8c77d1bc6b,S25,24,Elite,0.292,0.583,1.167,1.833,273.125,11.103,420.257,44.852,528.542,1523.001,14.42,3049.483,19.66,0.917
A Yapping Panda,c0ea6d8157c240d9b2acea3f4667c4bc,S25,64,Elite,0.875,0.734,1.312,2.703,370.047,30.88,418.07,52.993,597.906,1617.063,20.067,3131.838,21.41,2.172
Minty Moonifer,76561198839422767,S25,64,Elite,0.812,0.703,0.875,2.969,352.531,27.57,370.284,47.546,574.094,1509.73,11.437,2835.742,24.09,0.734
Stingray,76561198380329501,S25,59,Elite,0.763,0.576,1.695,2.39,370.678,30.627,377.153,52.105,550.322,1551.369,15.96,3033.247,19.005,1.034
Tiz Samu,4f59bbd87a454433b8ed8f32b1362264,S25,43,Elite,0.651,0.488,1.698,2.744,359.07,25.515,376.954,45.846,465.605,1516.28,12.709,2774.388,19.745,0.884
daysil_,8da1be5fd1a04f988619eb4e8be69a7a,S25,12,Elite,0.833,0.333,1.333,2.5,350.917,32.344,353.798,53.677,462.0,1508.364,15.461,2966.284,19.91,0.667
tjdubya21,03ea922a50b84e4688bf741eceed18c8,S25,27,Elite,0.704,0.37,1.63,2.444,342.519,30.112,406.391,47.717,521.37,1597.482,14.053,3223.271,18.709,1.037
Classy,76561198106337926,S25,56,Elite,0.875,0.571,1.411,2.554,360.786,33.206,339.722,51.299,478.107,1490.23,11.138,2860.166,21.033,1.018
Colinn,76561198993089428,S25,54,Elite,1.019,0.574,1.481,3.13,388.889,32.68,433.397,49.466,653.759,1625.774,20.187,2963.654,22.151,1.759
Dank._.,797e663dc4f74743b0507ef4f00e6fd3,S25,59,Elite,0.763,0.695,1.932,2.525,416.322,29.065,487.403,53.342,678.254,1609.005,18.782,2919.861,21.87,1.915
Inflict,76561199013493239,S25,53,Elite,0.623,0.755,1.528,2.038,348.208,31.654,436.646,44.325,411.151,1606.874,18.288,3107.151,18.606,0.887
LC Spirit,76561198337353549,S25,38,Elite,0.737,0.605,1.474,2.553,369.789,31.919,311.014,48.516,454.816,1388.834,7.498,2876.775,19.355,0.789
Phantao,76561198828254109,S25,33,Elite,1.0,0.606,1.212,2.727,391.485,32.904,443.68,47.22,684.939,1616.246,19.394,2893.513,22.427,1.091
Phelpsy,76561198830734493,S25,48,Elite,0.938,0.667,1.104,2.938,355.375,32.857,397.61,45.687,566.208,1500.071,13.156,2819.489,22.516,1.271
Galaxiezz.,e31ca827322d40afaf6b2a8aebb391a8,S25,60,Elite,0.817,0.717,1.583,3.033,392.55,26.841,425.976,46.971,630.483,1623.433,19.159,2923.343,22.235,1.0
Lad,76561198048238432,S25,39,Elite,0.667,0.41,1.436,2.282,313.949,28.891,358.707,48.554,536.077,1519.652,13.086,3246.203,21.855,0.974
Meloaw,d7c35e83623b450d93f8db0ba2f90975,S25,54,Elite,1.056,0.426,1.574,2.889,411.889,35.506,445.465,47.809,585.667,1582.44,18.132,2771.13,22.304,1.259
SmithRL.,4ef5fe96450e462ca25a8046b01ced65,S25,54,Elite,0.926,0.556,1.722,2.611,420.685,34.088,448.07,48.068,561.796,1574.166,16.96,2899.896,19.694,1.148
Veoloux,208f9dd3f41742489a855bb071c32d4f,S25,25,Elite,0.72,0.56,1.4,2.56,351.48,26.784,344.551,48.415,403.76,1472.822,11.089,2993.809,15.626,1.08
bradyK-,a6764e29b64a4a958e2e36e16bae1b0d,S25,48,Elite,0.5,0.542,1.229,1.979,308.521,27.121,380.035,49.891,423.146,1554.718,16.467,3055.842,19.478,1.146
Chadley,76561198985167078,S25,60,Elite,1.067,0.8,1.317,2.867,417.383,37.658,441.576,49.468,662.1,1617.729,18.651,3059.104,23.049,1.117
