Player,season,games,tier,goals,assists,saves,shots,score,shooting_pct,boost_per_min,avg_boost,boost_stolen,avg_speed,pct_supersonic,dist_to_ball,pct_offensive_third,demos_inflicted
Treefrog,S18,3,6Challenger,0.333,0.333,0.333,1.333,179.333,25.0,402.314,51.557,313.667,1568.665,14.218,3170.374,17.259,0.667
onlyjammer,S18,3,6Challenger,0.333,0.333,2.0,1.333,306.0,25.0,337.408,49.509,290.667,1455.624,8.67,3170.966,14.71,0.667
x ARC Fives x,S18,3,6Challenger,0.667,0.0,2.0,3.333,331.667,20.0,256.188,50.418,336.667,1387.482,6.149,2884.436,13.85,0.333
HUDx,S18,5,5Rival,1.4,0.6,1.4,2.4,400.4,57.5,333.522,43.91,358.6,1449.347,10.465,3005.686,19.278,0.8
Llamaboy101,S18,5,5Rival,0.6,1.0,1.6,3.2,391.0,18.667,344.13,43.405,341.8,1491.551,11.923,3119.719,17.54,1.0
NFURY8,S18,15,5Rival,0.533,0.533,2.067,1.933,393.333,23.852,377.261,50.006,383.267,1461.339,13.715,2935.127,16.365,1.067
OnePopShop88,S18,10,5Rival,1.6,0.9,1.4,3.6,473.8,41.508,294.577,47.951,497.4,1457.861,8.871,3056.115,22.194,1.0
RudeBoiPyro,S18,18,5Rival,0.444,0.444,0.944,2.0,272.667,19.028,384.579,52.054,453.611,1518.456,13.579,3114.193,15.92,0.944
Sabre,S18,7,5Rival,0.714,0.714,1.0,2.571,314.714,28.214,372.302,48.092,651.0,1526.948,10.174,2920.359,19.74,1.429
cJax,S18,7,5Rival,1.714,0.857,0.714,3.714,461.571,46.061,362.618,45.712,398.714,1467.263,8.892,3207.47,16.788,0.857
DonYvan,S18,20,5Rival,0.45,0.55,1.45,2.2,343.35,20.724,350.027,51.694,523.5,1389.058,8.54,2780.765,20.7,1.7
Going_sTeddy,S18,16,5Rival,1.188,0.5,1.25,3.938,436.625,30.931,405.088,48.897,502.625,1522.124,14.888,2849.213,22.856,1.125
Hyper,S18,16,5Rival,0.938,0.625,1.625,3.812,409.938,24.364,355.883,48.53,575.562,1541.809,14.721,2996.923,22.776,0.938
PoopSoup,S18,12,5Rival,0.583,0.833,1.417,2.833,369.417,20.529,366.142,52.717,673.75,1490.956,10.787,3157.766,23.876,1.0
RL Rust,S18,16,5Rival,0.875,0.25,1.5,2.375,367.875,40.476,417.66,51.937,498.062,1642.448,19.279,3170.389,19.104,1.062
T Sant,S18,14,5Rival,0.429,0.714,1.429,2.357,326.929,18.333,309.675,50.381,477.429,1416.998,9.902,3157.566,19.653,0.857
truez9,S18,6,5Rival,0.833,0.5,1.833,2.833,390.0,27.315,383.019,52.794,685.5,1461.563,10.306,2926.088,21.707,1.333
CURS3D,S18,6,5Rival,0.5,0.167,1.333,1.667,278.167,22.222,356.992,47.856,411.667,1470.649,9.962,3205.445,15.66,0.667
Chillin,S18,11,5Rival,1.909,1.0,1.0,4.182,550.909,46.719,392.21,53.056,549.182,1591.666,14.29,2686.641,26.644,0.818
Crimed0ge,S18,14,5Rival,0.857,0.643,1.286,2.714,361.0,32.143,338.571,50.261,503.643,1487.558,9.271,3055.205,20.981,0.429
Donkmedaddy,S18,23,5Rival,1.0,0.783,1.478,2.87,413.565,34.945,391.266,50.273,544.957,1577.46,14.448,3139.655,21.246,0.783
OsoGhost,S18,23,5Rival,0.565,0.609,1.174,2.13,280.783,26.89,383.746,51.037,642.087,1522.452,13.89,3028.854,23.673,1.478
Terx,S18,16,5Rival,1.125,0.875,1.062,3.188,407.0,33.015,378.07,48.617,366.688,1522.506,10.569,2901.989,19.452,0.5
Tragic Event,S18,15,5Rival,0.8,0.4,0.667,2.0,290.267,37.111,324.086,45.703,518.933,1441.921,6.518,2828.133,23.95,1.133
cozyboy,S18,12,5Rival,1.25,0.5,1.0,2.083,356.25,62.103,413.496,48.811,582.833,1612.439,18.805,3188.54,20.334,1.333
Blaniac,S18,11,5Rival,0.818,0.727,0.455,3.091,307.364,25.563,342.577,46.836,507.091,1500.41,9.845,3157.117,23.061,0.909
DribblingPenguin,S18,5,5Rival,0.4,0.4,0.6,2.4,263.4,13.333,399.287,51.12,666.2,1528.08,12.334,2956.44,24.16,0.0
Heca,S18,7,5Rival,1.286,0.143,1.286,2.857,374.857,44.741,392.622,51.633,542.857,1498.69,10.262,2738.794,22.614,1.0
JustLaben,S18,16,5Rival,1.312,0.688,2.688,3.25,508.5,43.962,331.869,52.928,415.188,1495.389,11.486,3148.431,18.666,0.375
Laguna,S18,12,5Rival,1.25,0.917,1.583,3.917,440.75,31.784,330.606,53.072,546.667,1461.149,6.29,2913.784,24.066,1.417
SquEdgy,S18,5,5Rival,0.8,1.2,1.6,4.0,407.6,19.56,400.846,47.68,401.4,1517.451,10.566,3049.286,19.114,1.4
Theonlycrow2929,S18,7,5Rival,0.571,0.714,1.143,1.857,309.714,31.633,338.288,44.196,522.857,1461.145,9.461,2987.9,21.402,1.571
UnSuNgHeRo,S18,9,5Rival,0.556,0.333,1.0,2.667,308.444,19.259,453.436,49.781,594.556,1553.648,13.416,3126.403,20.775,1.333
Bawa,S18,8,5Rival,1.0,0.875,2.375,2.0,476.125,47.273,460.874,47.734,545.125,1566.06,17.133,2653.23,21.606,1.125
D_MATT_,S18,8,5Rival,1.5,1.0,1.375,4.375,496.75,33.987,372.615,48.666,482.25,1450.273,10.044,2974.433,20.939,0.875
Kflip11,S18,3,5Rival,0.667,1.667,1.333,3.0,371.0,19.048,354.684,47.504,350.667,1543.983,10.929,3122.335,18.385,0.333
P00K1ng_RL,S18,6,5Rival,1.333,0.667,1.0,2.667,386.333,50.794,306.795,55.721,382.0,1474.968,8.903,3157.274,18.1,0.333
P0pfgf,S18,8,5Rival,1.0,1.125,0.625,2.5,328.0,43.956,352.053,54.196,648.875,1491.168,10.536,2956.073,27.229,1.0
Ghostie,S18,12,5Rival,0.5,0.667,1.167,2.5,308.583,17.778,378.817,54.212,447.583,1526.786,13.436,2922.667,20.339,0.833
IAmHoba,S18,5,5Rival,0.4,0.0,1.2,1.6,248.2,22.857,367.991,46.831,455.8,1494.396,11.497,2899.628,18.159,1.6
Moose-182,S18,5,5Rival,0.4,1.0,2.2,2.8,387.6,14.545,331.993,42.845,350.0,1509.763,10.934,2782.038,20.423,0.4
ShoddyWolfman,S18,16,5Rival,0.75,0.25,1.312,2.5,319.375,29.874,302.058,50.087,456.438,1419.443,7.35,2905.749,21.829,1.188
Solar,S18,16,5Rival,0.875,0.625,1.375,2.812,349.812,30.357,427.773,48.615,473.75,1584.053,15.627,3125.0,20.339,1.188
VelesSkaza,S18,12,5Rival,0.833,0.333,1.083,2.5,327.25,32.407,321.441,50.38,343.833,1456.4,8.846,2625.009,20.041,1.25
Tryhard goblin,S18,5,5Rival,0.8,0.6,2.0,2.6,386.6,30.5,294.229,54.166,522.2,1436.095,10.076,3105.226,20.81,2.0
Decky.,S18,8,5Rival,0.25,0.625,1.875,2.5,323.625,7.692,426.522,46.407,503.5,1491.284,13.505,2971.889,19.427,1.25
Logixaal,S18,8,5Rival,1.375,0.5,1.375,3.625,433.375,37.981,362.404,50.999,415.375,1492.458,14.698,3060.456,18.546,1.0
Neutrino,S18,8,5Rival,1.0,1.0,1.0,2.75,387.125,36.364,343.121,44.813,547.875,1428.449,7.923,2851.331,21.277,1.5
Jackowanou,S18,12,5Rival,0.667,0.417,1.583,2.083,364.083,26.936,382.732,49.949,388.5,1386.873,6.371,2694.041,17.646,0.083
Thunda Esq,S18,8,5Rival,0.25,0.25,1.375,1.125,238.25,25.0,331.438,48.064,511.25,1582.003,11.763,2966.223,21.94,1.0
mxWEBBY,S18,16,5Rival,0.438,0.375,1.312,1.375,298.625,29.924,422.55,43.866,391.375,1516.763,13.426,2980.012,16.893,1.0
Fluffy-Death,S18,3,5Rival,0.667,1.333,1.333,2.667,310.0,22.222,363.745,50.866,783.333,1451.751,8.503,3270.212,27.107,2.0
Kesu,S18,8,5Rival,0.75,0.5,1.625,2.625,350.75,26.389,344.267,52.417,329.375,1515.757,11.273,3200.55,14.492,1.125
Rhys,S18,4,5Rival,0.25,0.0,1.0,0.75,265.75,33.333,429.371,53.459,429.25,1538.597,15.982,3048.248,18.745,1.0
TGunn05,S18,5,5Rival,0.6,0.4,0.8,2.6,310.2,23.81,342.897,49.472,495.6,1462.886,8.053,3053.451,21.004,1.0
BIGbadBULLMAN13,S18,12,5Rival,0.583,0.5,1.333,2.083,352.083,26.984,447.892,50.313,567.333,1542.784,16.138,3013.073,19.159,1.0
I love sand,S18,6,5Rival,0.833,0.667,1.833,2.0,385.0,40.741,345.756,45.185,435.667,1412.861,11.327,3019.163,16.82,0.833
JKillerMiller,S18,6,5Rival,0.333,0.0,1.667,1.667,280.833,20.0,299.366,49.627,324.5,1383.342,7.229,2804.407,17.892,0.333
1800bxnds,S18,11,5Rival,1.0,0.727,1.091,2.273,397.909,46.281,419.791,50.882,560.636,1609.887,18.428,2864.728,23.484,1.0
Andrew,S18,3,5Rival,0.0,1.0,0.333,1.667,210.667,0.0,395.706,45.455,440.667,1493.393,12.246,2837.591,24.456,0.667
Armando,S18,4,5Rival,1.25,0.0,0.75,3.0,322.25,41.667,402.574,52.92,426.25,1592.108,12.595,3153.71,21.617,1.75
Fryer_Lee,S18,6,5Rival,0.833,0.667,1.333,2.667,356.5,43.59,382.202,51.129,527.167,1569.533,17.02,2930.87,20.334,0.5
JimJam,S18,8,5Rival,0.5,0.5,1.25,2.125,309.75,22.917,409.416,49.502,458.625,1541.186,13.758,3133.443,18.133,0.625
SheWasntReady,S18,7,5Rival,0.714,0.286,1.571,1.857,296.286,44.218,365.547,48.232,562.857,1536.401,14.305,3290.636,21.918,0.714
i like bananas,S18,15,5Rival,1.0,0.933,0.533,3.067,344.267,32.205,336.748,46.781,481.333,1434.904,9.545,3069.172,24.543,0.933
BigChebbz,S18,3,5Rival,0.333,0.0,1.0,1.0,235.667,33.333,312.499,44.839,595.333,1435.374,10.354,3037.874,17.051,1.333
Light,S18,4,5Rival,0.5,0.5,2.75,2.75,399.75,18.182,328.945,45.618,276.75,1338.235,6.045,2801.332,12.333,0.75
Mattixbigs,S18,7,5Rival,0.571,0.429,1.571,2.571,348.143,22.222,333.635,48.802,441.143,1429.584,8.849,3108.079,18.983,0.429
YOURDOOMED181,S18,6,5Rival,0.667,0.333,1.667,2.667,367.0,25.0,417.74,47.651,319.833,1505.381,14.37,2896.39,16.273,0.667
Pooka2854,S18,11,5Rival,0.818,0.727,1.545,2.455,352.091,31.901,410.696,46.916,490.364,1487.044,12.444,3385.603,20.897,0.727
Redfire0817,S18,3,5Rival,0.0,0.667,1.0,3.667,317.333,0.0,494.487,48.673,913.0,1600.825,21.042,2658.592,28.763,1.0
Veoloux,S18,4,5Rival,0.5,0.25,1.0,2.0,278.5,25.0,348.077,58.973,342.25,1484.155,13.487,2805.046,15.967,0.5
Chung,S18,11,5Rival,0.636,0.545,1.182,2.091,310.455,27.273,366.466,49.025,477.818,1448.648,10.884,2878.413,21.19,1.364
Jean_Christ,S18,11,5Rival,0.727,0.727,1.182,2.818,343.818,25.455,339.642,46.236,388.364,1402.849,9.809,3078.001,19.559,1.727
ZeroPop11,S18,12,5Rival,1.25,0.917,1.25,3.583,441.167,37.132,302.066,53.028,484.667,1388.197,7.004,3217.739,20.847,1.0
voakes,S18,9,5Rival,1.333,0.556,1.222,3.222,391.333,37.179,368.642,58.425,594.667,1538.218,14.792,3231.544,24.278,0.667
Paullyng1,S18,12,5Rival,0.917,0.417,1.083,3.167,343.417,29.091,352.501,44.928,445.0,1461.726,11.874,2999.829,19.246,1.167
Flyerrr85,S18,4,5Rival,0.25,0.75,0.25,1.25,207.75,20.0,322.272,52.933,378.75,1474.012,7.651,2858.498,19.597,0.25
Fynnatic,S18,11,5Rival,0.636,0.182,0.818,1.636,266.182,42.493,331.933,51.404,529.818,1510.274,11.013,2890.81,20.042,0.909
MummifiedRaptor,S18,4,5Rival,1.0,0.25,1.25,2.0,345.0,50.0,344.57,50.593,344.5,1436.099,11.195,2828.565,16.189,0.0
Pat,S18,4,5Rival,0.75,0.25,0.75,1.25,267.0,60.0,335.096,52.163,425.0,1612.269,14.795,3117.911,19.406,0.5
MatrixzTheBad,S18,4,5Rival,0.25,0.25,1.75,1.5,296.0,16.667,354.663,54.189,391.0,1484.028,9.457,3057.768,18.113,0.75
Billy_Man_Fi3h,S18,3,5Rival,1.667,1.667,0.667,3.667,472.0,45.455,387.176,51.364,391.333,1488.916,11.665,3162.236,20.567,1.667
D__e__r__k,S18,4,5Rival,0.25,0.25,2.0,1.5,297.25,16.667,375.184,45.565,726.25,1514.701,13.556,3091.821,22.977,0.75
Domino,S18,4,5Rival,0.5,0.25,1.5,4.25,355.0,11.765,331.581,57.303,770.75,1481.25,10.332,3020.124,29.087,0.75
IVIGhost,S18,4,5Rival,1.0,0.0,1.25,3.25,428.75,30.769,349.281,56.411,477.0,1539.409,12.467,3108.636,22.345,1.0
ImpalerV,S18,4,5Rival,0.25,0.5,0.75,2.75,279.5,9.091,376.295,44.381,742.5,1545.734,13.823,2917.677,22.516,1.25
ReedyOrange,S18,4,5Rival,0.0,0.25,2.0,1.25,297.75,0.0,348.556,44.899,542.25,1447.442,12.139,2996.918,19.534,2.0
Spiffy,S18,4,5Rival,0.75,0.25,1.0,2.25,367.5,33.333,333.571,50.441,428.5,1500.522,13.659,2872.918,21.823,0.5
Azorh | Rei,S18,2,5Rival,0.0,1.0,2.5,1.0,345.0,0.0,315.42,53.478,607.5,1506.943,8.481,3138.945,20.841,0.0
DFitz,S18,3,5Rival,0.0,0.333,1.667,1.0,267.667,0.0,345.36,52.115,525.667,1492.457,11.208,3218.246,22.354,1.0
MattViaAirwaves,S18,3,5Rival,0.667,0.333,1.0,2.0,285.667,33.333,369.028,53.22,638.333,1520.955,11.786,2899.983,22.782,1.333
Slum,S18,4,5Rival,1.0,0.25,1.25,2.25,342.75,44.444,366.522,48.577,547.5,1436.433,8.32,2952.425,20.167,1.0
frothty,S18,4,5Rival,0.25,1.75,1.5,1.5,364.0,16.667,297.106,46.631,572.25,1321.691,5.903,3043.084,19.265,1.25
TheRealDaShadow,S18,4,5Rival,1.0,0.0,1.5,3.0,327.75,33.333,428.838,49.898,779.75,1509.508,15.41,3115.749,19.995,1.75
ConsciousProphit,S18,4,5Rival,0.5,0.25,1.75,2.0,297.75,25.0,397.991,48.355,315.75,1524.257,10.736,3272.33,19.996,0.25
Debt,S18,4,5Rival,1.5,1.0,1.5,4.5,549.75,33.333,362.661,51.193,493.5,1478.949,10.181,2757.365,28.592,0.0
daggumbigfoot,S18,4,5Rival,0.75,0.25,1.5,2.25,326.75,33.333,311.301,49.902,510.0,1413.296,7.056,2869.571,23.141,0.5
the_peskiest,S18,4,5Rival,1.0,1.5,1.0,2.75,384.25,36.364,377.767,52.739,640.5,1537.896,13.124,2914.082,23.206,0.75
Pullis.,S18,4,5Rival,0.25,0.5,1.25,2.75,310.0,9.091,306.69,57.617,369.75,1440.611,9.362,2933.936,18.98,1.0
TheNio,S18,4,5Rival,1.0,0.5,1.75,2.25,366.5,44.444,362.667,45.19,578.0,1490.079,11.212,3335.294,20.15,1.5
xHyperzzx,S18,4,5Rival,0.75,0.75,1.75,3.25,428.5,23.077,431.481,44.823,497.5,1561.056,16.31,3173.004,18.641,1.0
Brain,S18,6,5Rival,0.5,0.333,1.333,1.5,299.5,25.0,320.906,46.36,434.833,1431.088,9.008,2834.972,20.337,1.0
TreeDreams,S18,6,5Rival,1.0,0.0,0.667,1.833,290.0,53.704,324.011,49.041,377.333,1473.868,13.782,3278.817,16.898,0.833
Dooober,S18,4,5Rival,1.0,0.25,0.75,4.0,318.75,25.0,320.559,59.519,613.25,1490.511,8.581,3087.723,27.257,0.5
GoldenKiwi.,S18,4,5Rival,0.75,0.25,1.0,2.25,327.25,33.333,399.715,46.43,668.0,1523.22,13.223,2800.979,21.876,1.0
itsbooktv,S18,4,5Rival,0.75,0.75,0.75,2.5,317.25,30.0,319.847,57.431,481.25,1514.036,11.152,3079.564,24.331,1.25
mckiwi,S18,4,5Rival,0.0,0.5,1.75,1.75,306.0,0.0,373.833,36.122,231.75,1438.835,9.979,2830.662,14.224,0.25
mykul.457,S18,4,5Rival,0.75,0.25,2.25,1.0,337.5,75.0,325.818,49.286,612.25,1355.098,7.888,2691.55,17.031,1.0
steel.reserve,S18,4,5Rival,0.25,0.0,1.0,2.5,226.0,10.0,369.995,50.162,506.5,1435.055,9.412,3034.231,22.245,1.0
RedTaill,S18,4,5Rival,0.5,0.5,3.0,1.0,358.25,50.0,307.14,42.848,398.75,1407.117,6.144,3163.94,15.338,0.5
Suckiest Sucker,S18,4,5Rival,1.5,1.25,2.0,3.5,532.75,42.857,408.986,52.613,560.5,1522.137,10.668,3055.995,21.931,1.5
Thirteen,S18,4,5Rival,1.75,1.25,1.75,6.25,542.5,28.0,426.263,48.473,512.0,1577.706,12.672,3024.237,20.302,0.75
5pike,S18,7,4Veteran,0.571,0.714,0.714,2.0,297.571,29.841,385.836,48.883,484.143,1532.497,15.039,3203.793,21.044,1.714
Chefty,S18,12,4Veteran,0.417,0.417,1.333,2.083,294.667,21.19,394.801,47.212,490.75,1511.597,10.47,2826.613,18.903,0.667
Ditto,S18,20,4Veteran,0.5,0.85,1.45,2.65,369.5,19.115,450.837,50.768,627.15,1579.548,18.857,2872.18,24.719,1.15
MikeSplifff,S18,9,4Veteran,1.0,0.222,0.778,2.556,307.111,39.259,379.875,48.691,456.0,1548.997,14.705,3274.721,18.81,0.778
Tyyphoon454,S18,19,4Veteran,0.684,0.632,1.579,2.895,354.895,24.928,386.063,51.239,472.895,1542.532,15.973,3393.635,20.467,1.895
chawes.,S18,16,4Veteran,1.125,0.562,1.062,2.562,350.688,46.78,417.634,42.758,617.75,1503.938,12.6,2950.018,22.483,1.312
Avid,S18,16,4Veteran,0.688,1.125,1.75,2.375,408.312,30.833,410.141,54.53,657.312,1530.573,12.881,3217.304,20.738,0.938
Corners 0,S18,4,4Veteran,0.0,0.75,2.75,1.75,375.75,0.0,356.261,45.711,373.0,1492.473,13.551,3150.438,14.485,0.75
Saucy Rexy,S18,12,4Veteran,1.0,0.333,1.417,2.75,350.667,38.125,322.63,54.05,504.667,1501.539,9.74,3128.26,22.111,0.417
Shawroom,S18,4,4Veteran,0.75,0.25,1.5,2.0,324.0,37.5,414.15,50.503,523.0,1475.609,13.313,2807.066,18.55,2.25
Ty (Arcus),S18,16,4Veteran,0.75,0.5,1.188,2.75,319.812,24.712,295.376,52.694,497.125,1419.346,7.195,2948.689,23.103,0.938
dray(new keybinds :),S18,3,4Veteran,2.0,0.333,2.333,2.667,573.333,75.0,456.674,47.385,649.333,1521.966,14.499,2498.51,19.903,1.0
kwp.,S18,11,4Veteran,1.091,0.273,1.818,2.455,381.909,47.403,376.434,50.15,423.818,1575.244,18.174,3034.141,18.778,0.818
Danub,S18,8,4Veteran,1.125,0.5,1.75,3.125,428.75,35.065,371.182,48.509,475.5,1482.541,13.015,2868.175,19.58,1.0
Irishhhh,S18,11,4Veteran,0.545,0.455,0.818,1.909,290.182,29.293,396.208,52.21,521.364,1518.646,12.347,3112.083,20.09,2.0
Monty.,S18,15,4Veteran,0.733,0.6,1.667,2.4,389.8,29.192,428.887,48.215,714.067,1587.938,17.153,3015.237,22.35,1.8
Reccoonn,S18,4,4Veteran,0.75,0.0,1.25,2.0,323.75,37.5,359.793,50.897,523.75,1520.532,12.595,2942.485,21.01,2.25
SuperCruz101,S18,7,4Veteran,0.571,0.286,1.571,3.571,321.0,15.714,292.02,51.408,368.0,1466.253,8.485,3178.131,19.893,0.714
Yeetn-Skeet,S18,16,4Veteran,1.438,0.438,1.312,3.875,437.125,37.385,416.673,44.928,578.0,1559.239,14.015,2987.947,21.522,1.312
leaf.,S18,10,4Veteran,0.8,0.4,1.5,3.3,363.4,26.667,352.799,49.463,566.3,1504.788,9.443,2996.393,23.435,1.0
Blue Eyes Thunder Thighs,S18,16,4Veteran,1.0,0.562,2.062,2.688,425.125,34.983,363.737,50.835,542.188,1554.368,15.97,2939.644,20.491,1.625
Creme,S18,8,4Veteran,1.0,0.875,1.625,3.875,434.0,27.564,439.714,45.953,626.5,1571.758,15.823,2780.599,21.478,1.75
Feen,S18,12,4Veteran,0.5,0.417,1.75,3.083,325.833,17.698,401.151,47.57,673.583,1610.913,17.228,3228.222,22.445,1.083
Goose,S18,10,4Veteran,0.8,0.4,0.7,2.2,270.0,33.333,380.876,46.651,546.7,1534.64,12.309,3289.025,21.007,2.3
Ryan.,S18,16,4Veteran,0.625,0.812,1.125,2.625,368.312,24.875,366.486,52.26,478.938,1508.341,11.007,2732.558,19.743,0.625
stealthman777,S18,14,4Veteran,0.571,0.286,1.5,2.286,348.929,26.587,292.425,51.039,440.857,1375.317,5.17,2970.728,18.981,0.214
DeadCupCake,S18,13,4Veteran,0.231,0.692,1.077,1.538,247.308,13.187,381.276,44.675,543.923,1557.821,16.011,3020.493,20.314,1.154
Hawkish,S18,7,4Veteran,1.143,0.286,1.429,2.714,372.857,41.548,287.574,47.589,398.429,1421.124,6.592,2725.381,18.232,0.429
Lilia,S18,4,4Veteran,0.75,0.25,1.25,1.75,351.5,42.857,403.422,55.017,730.5,1557.283,17.211,2839.894,23.628,1.0
RedSavage,S18,9,4Veteran,0.667,0.333,1.778,2.333,403.444,34.568,347.569,51.522,398.111,1448.328,7.274,2864.323,17.085,0.556
Shim_Sham,S18,16,4Veteran,0.875,0.312,0.875,3.0,338.312,27.634,355.746,53.738,626.625,1445.906,10.134,3075.373,21.474,0.75
Tydzl,S18,16,4Veteran,0.375,0.312,1.062,2.625,263.25,14.286,374.565,50.101,507.562,1537.9,11.185,3154.955,19.895,1.375
sturmo.,S18,11,4Veteran,0.818,0.545,1.0,2.545,341.545,32.92,424.576,48.284,668.727,1526.324,17.723,3054.331,22.307,1.909
Lil Windex,S18,8,4Veteran,0.625,0.5,1.125,2.625,364.625,24.545,428.379,47.044,453.125,1623.842,18.2,3054.435,19.669,1.375
AlphaChuck,S18,3,4Veteran,0.667,0.667,2.667,3.0,404.667,22.222,336.938,50.501,328.333,1420.069,9.948,2858.949,16.546,0.667
Armo27,S18,4,4Veteran,1.0,0.25,2.0,2.75,446.5,36.364,373.678,54.912,525.75,1532.314,13.785,2928.383,20.584,2.5
Nahzey,S18,2,4Veteran,0.5,0.5,0.5,1.0,272.0,50.0,404.256,48.772,779.5,1514.839,14.232,2925.648,21.213,1.0
Spudsy,S18,11,4Veteran,1.636,0.909,1.636,4.909,508.273,33.247,348.768,49.883,481.545,1433.721,10.088,3184.543,20.929,0.818
TheReal.Potato,S18,3,4Veteran,0.667,0.667,0.667,2.667,280.0,25.0,327.094,48.929,490.667,1412.004,8.993,2865.901,19.13,0.667
TunZ,S18,16,4Veteran,0.812,1.438,1.312,2.688,433.625,29.306,457.406,48.066,420.625,1582.749,15.397,3098.373,21.273,0.812
bovi,S18,16,4Veteran,1.125,0.562,1.062,3.25,373.875,28.242,358.877,45.399,648.812,1482.705,9.536,2941.181,25.19,0.875
troompet,S18,1,4Veteran,1.0,0.0,1.0,2.0,317.0,50.0,331.0,40.25,481.0,1498.0,7.345,2696.0,16.925,1.0
DrSkimMilk,S18,4,4Veteran,0.5,0.5,0.75,2.25,233.25,22.222,302.857,52.215,282.75,1366.768,6.805,3220.837,15.794,1.0
HannandGrenade,S18,4,4Veteran,0.5,0.75,0.75,1.75,274.75,28.571,393.114,49.667,302.25,1507.243,12.787,3253.82,16.528,1.5
Syncopace,S18,8,4Veteran,0.625,0.5,1.625,2.375,363.75,27.222,364.505,53.929,581.375,1456.331,8.234,3124.001,21.398,0.25
curlz.rl,S18,5,4Veteran,0.4,0.2,0.4,1.6,194.0,32.0,353.983,49.082,307.6,1487.182,13.091,3085.508,16.526,1.2
Corners-,S18,7,4Veteran,0.143,0.429,1.857,1.0,256.429,7.143,404.278,45.894,432.857,1554.099,15.629,3129.099,16.2,0.571
Drupenson,S18,4,4Veteran,0.5,0.5,2.5,2.25,350.5,22.222,361.496,47.061,490.25,1467.283,12.165,2930.803,20.063,1.25
Cubby,S18,4,4Veteran,0.75,0.5,2.75,1.75,446.75,42.857,343.046,45.041,373.5,1462.901,9.77,3078.108,17.128,1.0
Dougie,S18,8,4Veteran,1.5,0.75,1.0,4.5,444.5,35.417,428.581,45.78,641.25,1586.73,13.75,2761.092,23.608,0.875
Dr. Cereal,S18,8,4Veteran,0.75,0.5,2.125,2.25,422.0,33.333,382.28,44.64,403.375,1487.453,10.77,2888.676,20.823,1.75
Natefrog02,S18,4,4Veteran,0.5,0.75,1.25,2.75,310.0,18.182,301.798,51.33,381.75,1545.036,11.614,3018.935,21.053,0.75
Nitro,S18,8,4Veteran,1.125,0.375,1.0,3.5,339.25,31.538,353.541,53.189,462.0,1473.691,8.49,2948.779,17.429,0.125
R0x7.,S18,4,4Veteran,1.75,1.0,1.25,4.25,549.0,41.176,462.873,54.206,500.5,1595.79,19.79,2971.97,22.249,0.5
Chis,S18,7,4Veteran,0.857,0.571,1.286,2.857,356.143,29.827,325.165,52.73,451.714,1455.966,9.33,2867.904,20.695,0.714
GorillaCream707,S18,7,4Veteran,1.0,0.571,2.429,2.857,450.286,34.524,350.324,48.426,432.0,1412.734,8.137,3041.267,21.456,1.0
Keiko,S18,3,4Veteran,0.333,1.0,2.333,2.333,385.667,14.286,351.599,55.469,408.667,1533.09,11.483,3120.391,20.11,0.333
LMAO Beer Me,S18,7,4Veteran,1.286,0.286,2.286,3.571,442.714,35.531,422.103,49.289,652.429,1573.233,14.649,3236.238,21.003,1.0
Mathews175,S18,4,4Veteran,0.5,0.25,2.0,2.75,312.0,18.182,402.813,52.291,414.0,1523.875,12.837,3192.374,17.85,0.5
Ray,S18,8,4Veteran,0.625,1.0,2.0,2.5,413.5,27.778,407.852,48.252,531.5,1574.419,15.107,2932.168,22.52,1.5
TheCroctopusTV,S18,4,4Veteran,0.75,0.0,1.25,2.75,305.5,27.273,359.253,48.967,519.75,1475.498,12.034,3168.942,21.719,1.0
Escape_Plan,S18,2,4Veteran,1.5,1.0,0.5,4.5,379.5,33.333,379.029,47.733,697.0,1478.801,9.802,3472.841,26.896,0.5
PartyShark.,S18,4,4Veteran,1.5,0.5,0.75,4.0,429.5,37.5,365.5,56.761,710.0,1468.464,11.201,3055.827,26.502,0.5
SlmRnchr,S18,6,4Veteran,0.833,0.833,1.833,2.5,427.333,33.333,316.56,52.825,513.667,1470.577,10.069,3077.987,25.043,0.167
lickadoss77,S18,4,4Veteran,0.75,0.75,0.75,3.25,372.75,23.077,386.65,51.153,896.25,1604.592,17.104,3311.503,28.11,1.25
Link,S18,12,4Veteran,0.917,0.75,1.167,2.167,367.75,45.4,430.027,47.579,555.583,1628.861,17.345,3078.265,22.729,1.583
RedNovaUltimate,S18,10,4Veteran,1.0,0.6,1.2,3.9,368.3,30.095,313.082,42.508,504.7,1450.704,7.975,2843.545,20.18,1.7
Scorch,S18,8,4Veteran,1.375,0.375,1.625,3.25,476.25,40.196,391.336,53.12,744.625,1485.869,10.695,2934.053,25.087,1.125
iProfessorEx,S18,4,4Veteran,1.0,0.5,1.0,3.75,391.0,26.667,340.209,47.13,447.5,1408.899,7.753,3064.71,16.497,1.0
Gizmo,S18,4,4Veteran,1.0,1.25,2.25,2.0,475.0,50.0,347.544,51.285,469.0,1480.92,12.615,2916.074,20.552,0.25
Jay_Kay99,S18,4,4Veteran,0.75,1.0,0.75,1.5,310.5,50.0,318.476,50.791,546.25,1455.38,10.263,3001.259,20.63,0.75
mojomo,S18,4,4Veteran,1.5,0.75,1.25,3.5,426.5,42.857,376.923,48.388,364.0,1465.954,9.529,3054.017,18.999,1.25
