Player,sid,season,games,tier,goals,assists,saves,shots,score,shooting_pct,boost_per_min,avg_boost,boost_stolen,avg_speed,pct_supersonic,dist_to_ball,pct_offensive_third,demos_inflicted
KorusRay,76561197989352924,S21,38,Contender,0.895,0.184,1.026,2.053,308.579,43.603,391.345,50.696,442.658,1536.365,15.738,3199.403,19.629,0.5
MiniTechniks,f6add6613c4247f58c35ede2f8a0ad35,S21,41,Contender,1.268,0.366,0.732,3.073,350.39,39.821,326.166,43.063,456.415,1385.256,6.796,3028.762,22.098,1.0
Styk75,76561197984586200,S21,14,Contender,0.5,0.643,0.429,1.643,229.714,16.786,250.748,50.321,363.286,1321.067,5.261,3297.339,18.763,0.286
VeloxcityX,VeloxcityX,S21,40,Contender,0.6,0.625,0.95,1.875,278.425,30.153,333.585,53.714,372.5,1484.325,12.117,3113.722,18.253,0.7
Droogin01,ce30bf476b6442d599bf38975b35ebdf,S21,42,Contender,0.833,0.714,0.714,2.31,317.976,33.385,306.469,50.289,377.952,1423.241,8.319,3037.299,20.714,0.619
FerrisCrueller,cde68e3eae2c4cd69a40809815dc3fe6,S21,48,Contender,1.125,0.5,0.896,2.958,360.5,37.59,388.82,46.506,508.438,1435.703,9.198,3076.137,22.136,0.979
Furian,76561198131378027,S21,20,Contender,0.5,0.35,1.55,1.35,290.45,36.94,317.306,51.251,341.5,1392.436,6.536,3439.537,14.779,0.6
Grey,76561198843043846,S21,43,Contender,1.163,0.419,0.814,2.419,329.558,48.589,328.111,56.207,501.674,1425.292,10.165,2952.494,24.229,1.0
Mulliganisoup,76561198266446071,S21,48,Contender,0.812,0.792,1.083,2.521,366.708,30.278,359.97,50.507,482.646,1453.308,8.839,2892.011,23.227,0.792
Santu11_,Santu11_,S21,7,Contender,0.429,0.714,0.714,1.571,213.857,27.041,273.638,54.206,268.0,1367.92,7.2,2867.986,16.87,0.429
TheDoy420,506e2f2fb02b4abba633540563f5d850,S21,47,Contender,0.936,0.681,1.362,2.766,395.0,32.32,331.802,48.074,433.34,1415.892,12.936,2821.75,21.48,0.489
Washyman111670,5c83894f9478432e80dd109049b2dcea,S21,14,Contender,0.571,0.5,0.786,2.214,276.714,25.238,322.764,49.394,429.5,1336.255,8.079,2962.647,18.476,1.143
TVitchyramrod420,b1f88e334f68473e981101236b425f3c,S21,39,Contender,0.538,0.667,0.641,2.026,264.821,24.029,375.059,49.45,381.641,1517.432,11.494,3120.877,18.411,0.718
vBoostedv,c1f0a1c6905d47f2b6e6f28bcff1933a,S21,15,Contender,0.333,0.2,0.933,1.267,207.0,40.794,278.473,54.402,301.267,1415.695,9.445,3224.982,17.379,0.667
xReaperDen,95b4d255f2834ceda1b8ebb013c88b7c,S21,28,Contender,0.714,0.286,0.929,1.893,315.357,42.857,360.063,54.867,436.429,1492.358,10.651,3110.479,19.862,0.821
CN tyson,CN tyson,S21,39,Contender,1.051,0.385,0.974,2.949,354.103,35.086,352.4,51.794,442.821,1482.737,12.958,3257.302,18.168,0.615
Darth -.-,0e9799214c9b47b9abcd3220ab7056d9,S21,11,Contender,0.182,0.273,1.0,1.182,229.636,24.242,284.535,52.001,430.636,1390.079,7.114,2913.104,19.859,0.455
I am CANDYMAN,35dfbdd76314480ab571578698d3f0af,S21,19,Contender,0.368,0.316,0.737,1.316,224.684,27.444,332.648,49.988,428.526,1397.3,7.034,2862.142,20.334,0.895
GFC-RAIDER,GFC-RAIDER,S21,6,Contender,0.333,0.5,1.5,2.167,342.167,12.5,370.833,45.126,570.5,1421.249,8.105,2826.594,22.485,2.0
MiniTechniks,MiniTechniks,S21,8,Contender,1.25,0.25,1.5,2.25,385.25,53.247,343.392,45.093,385.875,1382.521,7.06,3122.814,19.808,0.75
Styk75,Styk75,S21,6,Contender,0.667,0.5,0.833,2.333,269.0,33.333,276.39,52.529,427.0,1322.364,4.774,3257.892,18.673,1.167
Kenjicat17,66e3fc60e0c64830a7a40c349aec4c7e,S21,5,Contender,1.8,0.6,1.4,4.0,485.8,45.0,236.797,48.264,348.4,1397.762,7.767,3174.727,19.456,0.6
CHALUPA._._.,6dc8f493e7d942f4ad3f60b4cd0c9fae,S21,1,Contender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,45.0,0.0,5542.0,0.0,0.0
KittyMeowMeow360,43a99b5bada54192822733053f6c80cb,S21,2,Contender,0.5,0.0,0.5,2.0,195.0,25.0,389.854,47.514,378.5,1502.308,11.048,2968.584,18.699,1.0
HuggingThor,HuggingThor,S21,19,Contender,0.895,0.368,1.105,1.947,349.316,43.441,384.644,53.368,603.158,1493.614,12.625,2848.549,19.438,1.684
superstrikzz,982b43a870b34eb2851f177ada5df392,S21,8,Contender,0.75,0.375,1.375,2.25,329.0,35.385,361.461,46.48,337.875,1416.062,9.959,3103.85,15.608,0.875
N0MrThomasMn,N0MrThomasMn,S21,3,Contender,0.0,0.333,1.0,1.0,199.0,0.0,251.569,51.945,392.667,1312.439,6.201,2702.001,18.521,0.333
AZoroARK,AZoroARK,S21,2,Contender,0.0,1.0,0.0,0.5,199.0,0.0,366.828,45.279,313.5,1479.914,12.423,3186.569,16.446,0.5
DEADLYFEET1001,DEADLYFEET1001,S21,3,Contender,0.333,0.0,1.667,2.333,286.0,14.286,388.92,52.081,310.333,1525.17,15.438,3040.348,18.622,0.667
HU-ALTO,HU-ALTO,S21,3,Contender,0.333,0.0,1.667,0.667,250.667,50.0,291.566,49.013,400.0,1393.054,6.521,2602.654,21.522,0.667
xReaperDen,xReaperDen,S21,4,Contender,1.0,0.25,1.0,2.25,334.75,44.444,358.138,56.688,598.5,1499.133,11.156,3406.903,17.331,0.75
B0A._.,B0A._.,S21,4,Contender,0.75,0.0,1.5,1.75,278.25,42.857,313.699,56.338,243.5,1366.219,7.39,3298.805,16.063,1.0
rinny_b0y,rinny_b0y,S21,4,Contender,0.75,1.0,0.75,2.75,322.25,27.273,297.38,53.146,323.25,1446.826,9.181,3219.687,16.363,0.5
I am CANDYMAN,I am CANDYMAN,S21,1,Contender,4.0,0.0,0.0,5.0,677.0,80.0,343.0,48.46,354.0,1422.0,7.851,2430.0,20.884,0.0
KorusRay,KorusRay,S21,3,Contender,0.667,0.0,0.333,2.0,257.667,33.333,391.512,50.93,469.667,1509.579,14.094,3052.165,20.667,0.667
TVitchyramrod420,TVitchyramrod420,S21,4,Contender,0.5,0.25,0.5,1.75,236.0,28.571,432.897,49.127,502.75,1554.2,15.344,2861.099,22.043,0.5
YERP_YERP02,YERP_YERP02,S21,3,Contender,1.0,1.0,1.333,3.333,374.333,30.0,322.025,47.238,404.667,1447.753,8.448,2987.972,19.189,0.667
YourBadKittyCat,YourBadKittyCat,S21,4,Contender,1.0,0.5,1.25,3.0,367.5,33.333,296.583,55.345,445.25,1466.902,9.428,2656.094,22.625,0.25
Angry-Hermit,Angry-Hermit,S21,3,Contender,0.0,0.0,1.333,0.333,213.667,0.0,332.964,51.733,429.667,1495.81,11.644,3047.359,15.979,0.667
B1itzzzzzzz,B1itzzzzzzz,S21,3,Contender,0.0,0.0,1.0,1.333,153.0,0.0,453.737,45.706,405.0,1538.456,11.498,2722.874,17.388,1.667
D1REW00F,D1REW00F,S21,3,Contender,0.0,0.0,2.0,1.667,261.667,0.0,328.289,46.895,364.0,1515.615,11.805,3370.407,14.17,0.667
FerrisCrueller,FerrisCrueller,S21,4,Contender,1.75,0.25,0.75,4.25,406.5,41.176,428.708,47.787,642.75,1468.549,9.625,3164.268,28.003,0.25
LxlKermit,LxlKermit,S21,3,Contender,0.0,0.0,2.333,1.333,287.333,0.0,341.56,46.015,291.333,1424.059,8.001,2843.825,16.145,1.0
Mulliganisoup,Mulliganisoup,S21,4,Contender,0.75,1.5,1.25,2.25,401.5,33.333,354.577,45.202,492.75,1487.112,8.269,2895.52,27.445,0.5
Washyman111670,Washyman111670,S21,2,Contender,1.0,0.0,1.0,2.0,290.0,50.0,325.006,55.419,496.0,1417.895,7.879,3191.322,24.091,1.5
Yung_itsu,Yung_itsu,S21,2,Contender,1.5,1.5,0.5,5.0,447.5,30.0,306.388,55.76,362.5,1459.404,7.678,3086.654,24.103,0.5
CoachJimmy_TECT,CoachJimmy_TECT,S21,4,Contender,0.75,0.25,2.25,3.0,432.25,25.0,348.0,44.702,371.25,1470.444,9.14,2848.201,21.244,1.5
Droogin01,Droogin01,S21,4,Contender,0.25,0.25,1.25,1.5,234.25,16.667,245.31,57.965,302.75,1376.797,6.162,2936.971,16.595,0.25
Evil twin,Evil twin,S21,4,Contender,1.25,0.75,0.5,2.5,334.75,50.0,311.206,57.062,424.25,1380.909,6.361,3343.677,23.331,1.0
Grey,Grey,S21,4,Contender,1.0,0.0,1.0,2.25,305.0,44.444,296.074,58.501,457.25,1360.187,7.911,3143.959,21.461,1.25
TheDoy420,TheDoy420,S21,4,Contender,0.5,1.25,1.0,2.75,381.0,18.182,312.68,48.975,320.0,1332.833,9.198,2583.669,21.498,0.75
superstrikzz,superstrikzz,S21,4,Contender,0.25,0.5,0.5,1.75,228.75,14.286,337.873,43.244,342.5,1362.101,9.626,3153.326,19.27,1.25
Frenchy,76561197997914390,S21,36,Master,0.861,0.667,1.75,2.75,426.833,31.039,438.325,48.841,623.556,1540.997,16.181,2791.475,20.637,1.306
GeneralZippy,76561198275543044,S21,36,Master,0.889,0.417,1.444,2.972,395.833,29.358,320.036,49.248,392.972,1400.946,8.634,2917.924,18.09,0.806
Kri0s,76561198061553414,S21,24,Master,0.958,0.375,1.917,2.75,421.625,35.447,402.754,47.269,495.25,1557.774,17.328,3018.925,19.615,0.625
Scotti,76561198996506981,S21,16,Master,0.312,0.5,1.0,2.0,262.375,19.167,392.098,41.72,722.625,1558.37,15.236,2993.667,26.495,1.688
Spooky,76561198872609558,S21,23,Master,0.913,0.478,1.87,2.957,401.609,33.762,433.573,50.771,503.261,1589.155,20.237,2960.812,21.336,0.478
kalten,76561198313635553,S21,24,Master,0.5,0.708,1.375,2.458,331.542,19.426,384.493,50.604,637.042,1522.941,12.556,2855.152,24.006,1.458
Melted,76561198055663448,S21,32,Master,0.562,0.438,1.094,2.531,315.031,20.539,371.983,49.767,596.219,1529.691,13.337,2685.764,23.016,1.25
PayloSoul,76561198428623784,S21,27,Master,1.0,0.37,1.741,2.667,412.111,37.029,398.88,44.923,549.444,1518.642,14.649,2808.201,20.592,0.852
Poptart Pounder,76561198153237562,S21,4,Master,0.25,0.0,1.5,3.25,291.5,7.692,479.357,50.972,744.5,1667.338,22.876,3105.827,24.624,1.0
Rzemb1e,76561199030449265,S21,26,Master,0.846,0.577,1.769,2.654,401.808,35.207,419.28,47.966,531.192,1551.307,14.148,2784.562,20.903,1.154
Swax,76561198106155823,S21,11,Master,0.727,0.364,1.636,2.545,368.455,39.394,345.616,48.74,674.909,1518.14,12.404,2776.15,21.89,0.636
Timbo,76561198049631617,S21,24,Master,0.542,0.417,1.25,1.833,323.25,28.86,326.365,47.862,532.375,1424.902,8.306,2743.452,21.839,0.667
sholonkerz,813fe8686e824a8ea476f97f56268d02,S21,28,Master,0.464,0.714,1.607,2.179,317.286,21.429,294.583,48.07,382.321,1371.009,7.178,2944.888,15.806,0.429
Frijole   ,76561198306454921,S21,42,Master,0.786,0.714,1.452,2.571,380.857,28.706,413.911,54.677,558.786,1597.347,18.497,2945.692,20.197,0.976
Geherpaderp,76561198069794890,S21,44,Master,1.023,0.523,0.955,3.25,354.932,31.603,371.167,49.537,645.705,1483.208,10.078,2841.461,23.641,0.5
Joxtrot,a1531ddd821f48d192aa3e4ae59d2a9b,S21,44,Master,0.909,0.682,1.25,3.068,380.614,28.956,400.443,46.35,458.886,1550.626,14.16,2866.275,20.194,1.364
Saucey,76561198411702857,S21,44,Master,0.591,0.795,1.273,2.864,354.045,20.003,421.852,51.373,676.114,1587.262,17.199,2756.446,22.518,0.932
Sean,76561198271922042,S21,16,Premier,0.938,1.062,1.812,3.0,416.125,30.267,424.675,49.802,600.938,1571.851,17.005,2893.605,19.607,0.875
afterburner3375,0ba01f83480b49ff9bbf1e967c58ab68,S21,44,Master,0.864,0.659,1.682,2.545,394.636,33.986,429.284,51.824,645.977,1549.122,17.728,2913.316,21.382,1.614
Averded,76561198254998243,S21,30,Master,0.933,0.7,1.733,3.633,423.067,26.04,428.997,47.889,521.567,1587.042,14.159,2834.66,19.783,1.433
Plasma,76561198421359136,S21,40,Master,0.625,0.475,1.725,2.325,372.375,28.008,404.58,48.125,608.025,1569.308,15.08,2793.207,20.425,0.6
Python,76561198799261985,S21,36,Master,0.639,0.389,1.417,2.278,329.694,30.561,348.541,48.778,561.056,1513.535,11.958,2967.284,21.783,0.667
SgtPickle,76561198194266774,S21,31,Master,1.065,0.387,1.355,2.935,366.968,38.151,422.307,47.398,639.613,1588.46,15.274,3121.719,20.957,1.194
Unexpected,76561198272394663,S21,28,Master,0.536,0.929,1.429,2.214,347.5,22.268,408.961,48.923,571.679,1594.707,18.395,3160.375,17.884,1.036
Xero,76561198113488676,S21,24,Master,0.375,0.333,1.958,2.167,326.875,17.115,369.339,54.091,541.875,1401.053,9.51,2991.779,17.643,0.583
Dolphino,76561198351600374,S21,19,Master,0.789,0.474,1.421,2.421,332.263,34.319,375.972,49.146,533.316,1548.304,14.233,3031.427,18.242,1.316
EliTW22Playz,EliTW22Playz,S21,12,Master,0.667,0.5,1.583,1.583,362.083,42.593,366.384,50.761,505.0,1527.691,13.566,2759.746,18.299,0.917
Fluffy,76561198175721866,S21,28,Master,0.536,0.571,1.5,2.536,332.536,19.49,361.679,45.639,407.5,1533.363,14.579,2773.838,19.124,0.857
Kagura.,76561199037922964,S21,32,Master,1.25,0.562,1.406,3.469,397.188,37.965,383.048,46.547,623.531,1488.285,13.163,2675.237,23.698,1.25
Laser,76561198146520824,S21,28,Master,0.821,0.607,1.571,2.571,386.036,31.534,406.775,51.858,681.786,1558.15,14.343,2931.611,22.871,1.25
bex!,76561198223235876,S21,32,Master,0.625,0.969,1.031,2.469,336.844,25.264,428.981,47.872,622.625,1603.045,16.579,2813.607,22.859,1.5
Argnor,76561198069043791,S21,28,Master,0.964,0.357,1.607,3.036,370.357,32.424,445.04,46.763,521.607,1648.88,18.972,3034.92,20.969,1.071
FIN0oo,dc35359deb5340908e2bd0bdd17ae5b3,S21,25,Master,0.8,0.56,1.48,3.0,381.6,26.952,460.811,50.975,577.76,1638.817,22.974,2981.325,20.47,0.92
Saucy Rexy,76561198159454627,S21,9,Master,0.333,0.111,1.0,1.444,245.0,16.667,361.196,45.902,354.111,1535.909,12.081,2927.073,19.05,0.444
Slow,76561198046607227,S21,38,Master,0.684,0.632,1.658,2.579,382.737,26.014,431.482,46.149,557.526,1601.551,16.913,2800.434,21.639,1.053
colebean,76561198442980931,S21,32,Master,0.812,0.438,1.344,2.531,343.594,32.757,398.024,51.25,595.063,1567.161,15.562,3152.307,20.4,0.656
gumwee wigglebean,76561198328307440,S21,37,Master,0.784,0.676,1.216,2.541,356.784,29.931,468.651,41.459,691.838,1614.12,18.287,2806.269,22.718,0.946
AcX,76561198849845491,S21,30,Master,0.933,0.5,1.9,2.5,404.767,38.37,385.339,49.083,484.333,1530.716,15.742,2835.586,17.05,1.067
B10ckyy,76561198847993311,S21,11,Master,0.727,0.818,1.455,2.636,364.182,27.552,361.811,50.153,338.091,1501.575,10.788,3040.569,21.363,0.455
Juhstohh,33f2fb1e50344a61b714a6fa70b84119,S21,8,Master,0.375,1.0,1.25,2.125,330.125,17.361,387.447,46.299,500.75,1565.817,15.824,2889.95,21.579,0.75
RaunchyRomanian,0f5ecffa411c460da36c94a82a62f41f,S21,30,Master,0.833,0.5,1.267,2.6,359.333,31.864,363.574,50.867,589.867,1427.729,9.032,2761.719,23.262,0.167
Slvr.,76561198847006508,S21,32,Master,0.562,0.531,1.562,2.281,332.75,23.9,425.74,47.542,631.062,1595.633,19.047,2930.961,21.382,1.312
kaden,76561198939053487,S21,12,Master,0.417,0.25,1.417,2.167,305.917,16.239,421.286,42.011,519.667,1585.319,19.195,2769.768,22.504,1.083
Boog McCroog,76561199076644535,S21,32,Master,0.719,0.594,1.219,2.969,341.375,24.005,315.793,47.373,485.031,1497.465,12.294,2998.544,20.287,0.75
Dorca,76561198373205960,S21,32,Master,1.406,0.688,1.875,4.0,505.812,36.427,418.181,48.568,449.375,1608.034,20.336,2722.901,21.922,0.938
Hirsch,76561198768061133,S21,38,Master,0.711,0.684,1.289,2.816,354.368,25.379,430.769,47.175,818.184,1542.341,15.565,2697.966,22.722,3.868
Rydexian,76561199076572120,S21,31,Master,0.645,0.581,1.161,3.0,334.065,22.638,347.691,51.03,687.194,1565.776,15.765,3023.003,24.48,2.065
Tempest,76561199047352444,S21,11,Master,1.091,0.636,1.818,2.455,388.0,44.372,402.495,43.479,506.0,1553.182,15.721,2946.926,20.059,1.0
Loyboy3,76561197994525003,S21,36,Master,0.889,0.5,1.556,2.667,378.639,35.352,382.15,46.661,568.083,1515.2,11.796,2659.441,21.413,0.5
ThyChad_,48cbf62521ed45e4bf74829f48efe194,S21,23,Master,0.87,0.696,1.304,3.304,381.826,28.772,431.835,48.04,598.304,1621.798,19.449,2861.231,21.834,1.609
TyTy,76561198093424925,S21,16,Master,0.938,0.25,1.188,2.688,335.125,33.993,324.177,48.641,525.812,1450.884,8.722,3117.45,21.727,0.312
marcus071903,f94e78d11ff348569cb807d92a6d57bf,S21,20,Master,0.6,0.55,1.3,2.3,311.0,25.303,343.336,44.792,416.85,1438.207,9.908,2802.712,18.914,0.45
Rob Belichick,ce0ee457542b4b98a4428d09cde70975,S21,16,Master,0.938,0.438,1.375,2.188,343.75,41.865,413.833,49.017,631.875,1597.606,17.637,2871.043,25.189,1.562
buckle,76561198158173664,S21,20,Master,0.55,0.45,2.3,1.9,367.7,33.333,363.955,53.303,585.8,1517.677,15.33,2954.565,19.655,0.95
Tech Ty.,b597e142a6a742c286a64bc30bbc46e3,S21,36,Master,0.861,0.556,1.472,2.972,373.111,29.951,412.127,53.968,779.917,1613.007,22.075,3052.573,23.433,1.972
slain.,76561198971311820,S21,28,Master,0.786,0.75,1.464,2.75,359.607,27.194,395.213,45.862,485.679,1547.883,16.34,2754.013,21.744,1.143
DoorTK,59bce0e8233940b1b3ce78dffcd6e426,S21,19,Master,0.579,0.579,1.579,1.842,340.737,30.952,388.907,47.937,582.789,1550.851,13.772,2915.68,19.848,2.053
Loyboy2,76561198129066787,S21,35,Master,0.971,0.8,1.543,3.229,428.429,29.619,450.487,49.844,655.286,1636.23,20.338,2543.501,23.44,1.2
JRdragon2017,2d94563911884111b28e9cecfc5590fa,S21,4,Master,1.0,1.25,1.5,2.25,445.75,44.444,375.366,48.752,421.0,1419.016,8.155,2789.137,18.218,0.5
MarkyAli,76561198312647227,S21,4,Master,0.25,0.5,1.0,2.5,257.25,10.0,408.812,50.8,760.5,1597.947,17.178,2967.747,25.832,0.75
Supe,76561198262801476,S21,4,Master,0.5,0.75,0.75,2.25,312.0,22.222,353.001,50.721,311.5,1569.662,14.783,3052.258,20.183,0.5
nave,76561198353213040,S21,24,Master,1.208,0.542,1.417,3.042,411.125,37.904,467.323,48.03,625.208,1609.547,18.687,2809.283,22.666,1.0
Fanatic,76561198274688205,S21,20,Master,0.6,0.55,1.5,2.4,323.25,25.081,424.338,50.52,539.9,1565.564,16.92,2941.689,21.112,0.9
flamethrowr,76561198147284115,S21,11,Master,0.636,0.636,1.091,2.364,289.545,27.824,354.249,45.126,568.182,1467.05,7.144,3235.922,18.882,0.545
EliTW22Playz,38a8b93b2f334cf1976b1556c3dba881,S21,13,Master,0.923,0.462,1.462,2.0,371.308,43.077,374.082,49.119,477.923,1521.613,13.809,2631.823,17.702,1.231
Dragoinism,951e6de08c83435b93417989fb60b67e,S21,24,Master,0.5,0.625,1.375,2.208,341.042,24.847,392.93,46.398,452.958,1455.194,10.052,2557.53,19.424,0.75
Lettuce,76561198872026943,S21,8,Master,0.75,0.375,1.5,1.875,371.75,43.182,481.295,46.402,765.5,1624.244,17.048,2818.603,22.95,1.125
Viper,Viper,S21,1,Master,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B10ckyy,2212931db5e14ee68e03c10c60ed76fd,S21,8,Master,0.375,0.75,1.25,2.375,314.25,12.5,366.857,49.652,390.375,1515.541,10.898,2880.452,19.103,0.125
DJDancingDuckGif,c1d7d998cd2d4501acd28fb8a7d6217d,S21,4,Master,1.75,1.25,1.0,3.0,466.5,58.333,377.651,51.427,421.75,1593.62,15.48,3191.854,20.458,0.25
Kyurmex.,be31f77a0f9d41f2aebf2c717ea3487a,S21,5,Master,0.4,0.4,1.0,2.2,276.6,17.778,498.326,45.395,521.0,1642.901,19.844,3155.465,19.158,0.6
instnt,76561198319101032,S21,1,Master,0.0,2.0,1.0,2.0,268.0,0.0,394.0,48.59,795.0,1602.0,11.611,3052.0,27.871,1.0
spuf.,76561199072905923,S21,15,Master,0.733,0.467,1.867,2.667,395.467,30.435,460.256,50.294,599.867,1639.929,22.04,2796.034,19.959,1.333
veil._,76561198318668545,S21,4,Master,0.25,1.5,1.5,2.0,367.5,12.5,388.58,46.779,485.75,1476.718,13.339,3074.657,16.17,0.75
austin,76561198311375983,S21,4,Master,0.75,0.5,0.5,2.25,267.25,33.333,416.574,46.56,469.25,1533.847,14.839,2946.162,20.932,0.5
ADeadM0053,76561198098313092,S21,8,Master,0.375,0.25,1.625,2.0,288.625,19.091,306.828,48.727,466.875,1376.528,7.95,2908.218,16.308,0.375
Fluffy,Fluffy,S21,4,Master,0.25,0.0,0.75,1.0,188.5,25.0,386.279,49.746,507.75,1580.674,17.0,2885.072,22.786,1.0
Lettuce,Lettuce,S21,4,Master,0.0,0.75,1.0,2.5,212.5,0.0,478.382,46.817,537.25,1668.097,17.837,3008.351,24.067,1.5
Python,Python,S21,4,Master,0.75,0.0,0.75,2.5,300.75,30.0,363.261,48.007,614.5,1540.009,11.719,2836.484,23.334,0.75
Rzemb1e,Rzemb1e,S21,4,Master,0.25,1.25,1.75,1.75,348.0,14.286,394.318,45.562,390.25,1498.855,12.078,2814.905,16.84,1.0
kalten,kalten,S21,4,Master,1.0,1.0,1.0,2.5,404.75,40.0,406.57,48.108,502.75,1520.014,11.396,2550.656,22.218,1.75
sholonkerz,sholonkerz,S21,4,Master,1.0,0.0,1.5,2.0,338.5,50.0,325.987,47.594,476.25,1366.807,6.869,2970.708,17.274,0.25
B10ckyy,B10ckyy,S21,4,Master,1.0,0.0,1.0,1.75,341.0,57.143,316.013,49.35,296.5,1418.317,7.686,2957.32,17.226,0.5
Boog McCroog,Boog McCroog,S21,4,Master,1.0,0.75,0.75,2.75,341.75,36.364,321.233,47.428,543.75,1513.428,11.435,3136.707,20.624,1.0
Dorca,Dorca,S21,4,Master,1.25,0.75,1.25,4.25,445.0,29.412,422.289,45.538,366.75,1664.683,21.353,2852.373,22.157,1.0
Kyurmex.,Kyurmex.,S21,4,Master,0.5,0.5,2.25,3.0,363.0,16.667,508.191,43.834,612.75,1618.089,19.752,3087.285,17.575,0.75
