Player,sid,season,games,tier,goals,assists,saves,shots,score,shooting_pct,boost_per_min,avg_boost,boost_stolen,avg_speed,pct_supersonic,dist_to_ball,pct_offensive_third,demos_inflicted
xmanyaknow,d6abf3fdad0b44bd80e582958ab8d437,S25,3,Veteran,0.667,0.667,2.0,3.667,388.667,18.182,398.217,47.206,558.667,1456.465,9.735,3041.76,20.068,0.333
Blaiyzur,cdf477d33e5f48beaec48f30b596b031,S25,9,Veteran,1.0,1.0,1.556,1.778,391.889,52.143,363.078,45.784,315.333,1515.533,13.947,3246.753,16.403,1.111
Cognitixn,b7fc223789fa45a69ee92ef9d6701243,S25,2,Veteran,1.5,0.0,2.0,4.5,471.5,33.333,383.037,52.473,438.5,1497.071,11.782,3080.213,22.224,1.5
Drupenson,76561198142265161,S25,2,Veteran,1.5,1.5,0.5,2.5,396.0,60.0,376.955,47.768,761.0,1516.246,12.609,2986.041,22.3,2.0
JeiWoo,76561198257278163,S25,2,Veteran,0.5,0.5,2.0,2.0,326.5,25.0,344.207,44.142,615.0,1376.519,7.482,3036.932,22.205,0.0
Jhammy.,2f7a16a78d4d4f868e76e0401d13ba35,S25,2,Veteran,0.5,0.5,0.0,3.5,235.0,14.286,376.054,50.397,414.0,1550.595,11.479,3195.485,19.999,0.5
Raw Mushrooms,a8ac59fb945b49b59819b0535c8d7fbd,S25,5,Veteran,1.2,0.2,2.0,4.0,421.6,30.0,408.772,50.321,534.8,1510.553,9.939,3070.873,18.287,1.2
Redhood913011,ac31801eff1d47e996c98f59913e39db,S25,7,Veteran,0.571,0.429,1.0,2.0,272.0,27.891,297.84,51.291,338.0,1453.975,6.162,3435.282,15.551,0.143
Vaz1fy.,7b17eb8425784eb5b2736953f0ab9422,S25,2,Veteran,0.5,1.0,2.5,2.0,455.0,25.0,351.39,48.917,654.0,1479.534,12.593,2944.444,23.529,2.0
Wavy,76561199087335332,S25,9,Veteran,0.556,0.333,1.889,2.0,352.0,27.381,411.971,47.4,753.889,1535.713,14.63,3088.057,21.815,0.444
beamish_,cd65ee2f58494933a0f22ada49c47591,S25,2,Veteran,1.5,2.0,0.5,4.5,475.0,33.333,354.354,51.216,391.5,1485.487,9.483,3258.55,19.096,1.0
ARJ,76561198089674926,S25,3,Veteran,1.0,0.0,1.667,2.0,364.333,50.0,368.4,46.311,554.333,1516.838,11.388,2619.065,19.116,1.333
Ken Whiffey Jr.,6271f2503d3742599e5546b96e7b31d8,S25,3,Veteran,1.333,0.667,3.0,1.333,544.333,100.0,346.408,43.843,394.0,1493.173,9.241,2758.476,13.697,0.333
Robbie,76561198399553294,S25,1,Veteran,0.0,2.0,1.0,3.0,342.0,0.0,436.0,49.02,400.0,1548.0,16.824,2638.0,16.867,0.0
Vera,76561199041923966,S25,3,Veteran,0.0,0.333,1.667,1.333,232.0,0.0,413.843,51.218,406.0,1537.962,14.457,3027.94,15.908,1.0
Zeke is HELP,76561199063178314,S25,1,Veteran,2.0,0.0,1.0,2.0,328.0,100.0,405.0,43.0,744.0,1448.0,10.788,3119.0,15.167,0.0
oneplayamaker,ce20ac0e4a5543188d63c4eab9a82fd9,S25,1,Veteran,0.0,0.0,0.0,0.0,86.0,0.0,414.0,57.24,347.0,1736.0,19.107,3319.0,18.716,1.0
Gama The Dwarf,b6e845fe9d1444d98b84ed16b4e55969,S25,3,Veteran,1.0,0.0,1.333,3.333,315.333,30.0,346.999,46.957,402.333,1509.398,11.466,2999.182,18.668,0.0
Lightning Montgomery McQueen,76561198208118137,S25,3,Veteran,0.667,0.667,1.333,1.0,341.333,66.667,377.222,44.545,486.0,1546.414,15.385,2924.036,17.551,2.333
Ninjatron,76561198051421386,S25,3,Veteran,1.0,0.667,1.0,3.667,423.0,27.273,384.221,54.887,739.667,1559.972,14.302,2531.562,21.47,0.667
Yoza,76561198164812156,S25,6,Veteran,1.333,0.333,1.833,2.5,420.333,53.704,422.707,43.137,466.667,1497.547,13.962,3082.242,19.271,0.333
woah_kalebb,0e5564471c934c7d9021e5fc9bedd768,S25,3,Veteran,0.333,0.667,0.667,1.667,311.333,20.0,380.658,44.586,353.667,1496.142,11.226,3072.271,17.374,0.667
Causing .,76561198208091775,S25,4,Veteran,2.25,0.25,0.75,4.75,479.0,47.368,454.637,47.69,603.5,1614.143,18.298,2942.091,23.544,1.75
DEMOralize,76561198147269825,S25,4,Veteran,1.0,1.0,0.75,1.75,351.5,57.143,450.484,46.92,961.0,1656.105,20.547,3139.726,32.954,5.25
Hydro  ,76561199050727549,S25,2,Veteran,1.0,1.0,2.0,3.5,463.0,28.571,411.456,50.826,300.5,1561.807,16.031,2892.502,17.75,0.5
WittingHalo64,76561198274314522,S25,2,Veteran,0.5,3.0,0.5,3.0,424.0,16.667,360.533,45.991,486.5,1537.257,13.254,3297.646,22.066,0.5
Bas Radala,76561198043113722,S25,4,Veteran,0.25,0.25,1.5,3.5,273.5,7.143,366.828,49.617,453.25,1555.823,13.812,3042.697,19.784,0.0
Devyze,6823a16ef0bd48a1875a09a297662b2b,S25,4,Veteran,0.5,0.5,1.5,2.5,323.5,20.0,414.556,44.16,391.25,1516.52,13.507,2759.981,19.64,0.0
ShoddyWolfman,d7ce1ce6469f418186559248831de048,S25,4,Veteran,0.75,0.5,3.0,1.0,413.0,75.0,345.854,40.235,285.75,1472.796,8.496,2798.498,15.321,2.0
Chadley,76561198985167078,S25,3,Elite,0.333,0.667,1.0,3.0,258.667,11.111,450.215,53.207,854.333,1671.927,20.12,3219.063,28.407,0.667
Fused Gavin,Fused Gavin,S25,3,Elite,0.333,0.0,2.0,1.333,353.667,25.0,424.341,43.424,475.0,1628.913,23.015,2863.4,19.574,1.0
Killua wya,Killua wya,S25,4,Elite,1.5,0.5,1.25,3.25,450.0,46.154,422.176,52.311,553.5,1669.968,21.026,2853.838,24.386,0.5
Mai,76561198439088910,S25,1,Elite,0.0,0.0,3.0,3.0,483.0,0.0,413.0,47.98,429.0,1605.0,17.085,2993.0,25.938,1.0
Nuummite,76561198084050154,S25,3,Elite,0.0,0.333,1.333,1.667,223.0,0.0,332.725,36.873,388.0,1379.77,6.755,2789.915,16.289,0.333
