Player,season,games,tier,goals,assists,saves,shots,score,shooting_pct,boost_per_min,avg_boost,boost_stolen,avg_speed,pct_supersonic,dist_to_ball,pct_offensive_third,demos_inflicted
Lone-LE,S13,8,6Challenger,1.375,0.375,1.375,2.875,436.5,48.106,410.265,50.099,647.875,1549.995,14.368,3011.132,22.064,0.625
RaymondPart1,S13,8,6Challenger,0.875,0.5,0.75,2.5,326.25,40.11,374.928,54.418,418.375,1454.631,10.458,3298.795,18.725,0.25
SirZohan1002,S13,6,6Challenger,0.333,0.333,1.0,2.0,230.0,11.111,334.684,42.938,531.667,1428.197,9.146,3058.392,23.266,1.5
lunchbox_88x,S13,2,6Challenger,0.5,1.0,1.5,2.5,355.5,20.0,391.964,43.061,404.0,1377.739,6.689,2984.539,22.1,0.0
polarpandah,S13,8,6Challenger,0.5,0.5,1.125,2.875,307.875,17.424,343.795,43.822,547.25,1492.735,13.371,3346.947,20.567,1.25
DarkenedLink,S13,6,6Challenger,0.5,0.5,1.167,1.5,273.667,35.714,355.747,54.73,400.5,1405.672,10.615,3173.43,18.085,1.0
Misery,S13,8,6Challenger,1.5,0.875,1.25,4.0,463.0,37.652,399.834,49.231,583.5,1503.349,14.51,2965.075,20.116,0.25
Reeve-,S13,9,6Challenger,0.667,0.333,0.778,2.778,285.667,26.19,348.16,48.692,505.556,1503.18,9.68,3234.287,20.672,1.0
SADmello,S13,4,6Challenger,1.0,0.75,1.0,1.5,349.5,66.667,221.104,49.487,353.75,1422.106,5.599,2983.373,20.973,0.25
TheCricket,S13,10,6Challenger,1.2,0.4,1.1,2.1,322.6,54.091,248.335,52.459,233.3,1398.628,6.744,3336.107,15.702,0.2
derrrrrrrrp,S13,12,6Challenger,1.0,0.5,0.917,2.167,306.917,46.825,375.427,47.83,528.0,1516.464,12.913,3146.607,21.054,0.917
Cronus,S13,16,6Challenger,0.875,0.688,0.875,3.062,369.0,28.626,309.636,54.651,524.562,1516.696,10.301,2821.601,22.072,0.688
Nahzey,S13,16,6Challenger,0.625,0.562,1.125,2.812,313.125,22.179,376.744,50.49,370.125,1484.939,11.151,3100.581,17.719,0.938
zcgentry,S13,13,6Challenger,1.077,0.385,1.385,1.692,352.231,71.429,263.099,55.357,478.615,1429.626,6.467,3095.088,20.735,0.769
Drip2Ez,S13,8,6Challenger,1.125,0.625,1.625,2.75,436.125,43.75,292.989,59.241,405.125,1445.934,9.061,3406.061,17.426,0.75
HisDudeness3,S13,5,6Challenger,0.4,1.0,1.2,2.8,296.6,16.0,329.965,48.127,283.8,1397.835,7.418,3081.772,15.961,0.8
Veoloux,S13,8,6Challenger,0.625,1.125,1.5,4.125,446.75,14.89,374.308,51.35,592.125,1516.402,12.576,2785.183,21.802,0.875
XxDarkSidexX,S13,3,6Challenger,0.667,0.333,1.0,1.667,328.0,40.0,251.035,51.742,365.333,1275.906,5.658,3224.752,13.936,0.333
A Hammered Hamster,S13,10,6Challenger,0.8,0.7,0.9,2.9,322.7,27.262,318.779,45.183,415.7,1436.416,7.392,3020.159,19.941,0.9
Schwiftyjv,S13,12,6Challenger,0.417,0.25,1.333,1.583,275.167,23.611,290.358,45.813,272.833,1366.937,6.731,3138.267,15.882,0.5
BIGBOY,S13,2,6Challenger,0.5,0.0,0.0,1.0,179.0,50.0,437.187,50.351,478.5,1544.78,15.408,3027.3,24.647,0.5
ChrisMingle,S13,12,6Challenger,0.833,0.333,0.75,2.333,296.0,36.447,355.243,50.382,424.667,1497.106,13.039,3022.889,20.963,0.833
Croptopolis,S13,8,6Challenger,0.25,0.625,1.375,1.375,247.0,19.643,355.768,55.29,399.625,1472.398,10.524,3331.346,19.602,0.375
Crybound,S13,2,6Challenger,1.5,0.0,0.5,1.5,334.0,100.0,440.447,50.788,486.0,1595.328,12.277,3050.202,19.77,0.5
ObeyedMuffin,S13,4,6Challenger,0.0,0.75,1.75,2.25,301.0,0.0,317.149,42.109,378.0,1454.331,7.798,2766.935,17.828,0.5
ReedyOrange,S13,5,6Challenger,0.2,1.0,0.2,0.4,188.6,40.0,255.862,44.76,246.6,1099.292,6.278,3627.031,15.579,0.6
Rootbear,S13,4,6Challenger,0.75,0.25,1.25,2.25,329.75,33.333,316.461,47.917,289.75,1438.514,8.02,2698.829,18.269,0.5
Zweiizy,S13,12,6Challenger,1.25,0.583,0.833,4.167,410.167,30.678,309.359,54.545,525.583,1495.857,9.711,2726.169,25.304,1.083
Koco,S13,4,6Challenger,0.5,0.25,2.25,0.75,302.75,66.667,330.511,48.835,568.0,1460.991,11.475,3345.067,21.128,1.5
stormz.,S13,4,6Challenger,0.5,1.0,0.5,2.0,283.5,25.0,330.508,53.628,257.75,1514.869,10.359,2726.273,19.964,0.5
GenghizKaan,S13,6,6Challenger,1.5,0.667,1.333,3.5,480.833,48.148,317.595,46.232,322.833,1374.061,7.681,2937.313,20.346,1.0
Jordon1377,S13,8,6Challenger,1.0,0.25,1.375,2.75,392.625,36.607,370.315,53.583,366.375,1453.01,10.112,3009.819,17.075,1.25
Merioch,S13,3,6Challenger,0.667,0.0,1.0,1.667,261.667,40.0,281.551,46.951,444.667,1426.463,7.733,3346.816,18.808,1.0
beans.,S13,8,6Challenger,0.875,1.25,0.5,2.875,341.25,30.952,319.79,47.85,429.125,1533.336,11.167,3085.641,20.16,1.0
n00bpr0n,S13,2,6Challenger,1.0,1.0,1.5,2.5,344.5,40.0,319.242,52.745,431.0,1442.287,9.225,3494.889,18.927,0.0
Mikee GFuelcom,S13,8,6Challenger,1.375,0.25,0.625,4.0,388.875,34.167,387.361,48.952,414.625,1460.236,11.268,3237.673,24.484,0.75
ShyGuy,S13,7,6Challenger,0.714,0.714,0.429,3.143,296.714,22.078,369.433,45.152,509.286,1521.764,12.314,3260.021,23.492,0.286
SpoiledBred,S13,3,6Challenger,0.0,0.667,1.333,1.333,234.0,0.0,433.658,48.994,552.0,1510.557,12.807,2834.589,26.344,0.667
zl Mango lz,S13,6,6Challenger,0.333,0.5,0.667,2.167,236.0,16.25,396.533,54.943,547.167,1576.875,14.915,3171.192,21.571,1.0
Cpt Jon Smith,S13,7,6Challenger,1.286,0.143,1.143,3.143,403.429,39.286,426.38,51.585,715.0,1512.949,11.246,2848.507,26.294,1.143
Donkmedaddy,S13,7,6Challenger,0.429,0.286,1.714,3.286,342.143,15.816,323.255,46.766,520.0,1477.326,10.098,3216.739,22.465,0.143
Griffin5484,S13,4,6Challenger,1.75,0.0,1.25,2.5,419.75,70.0,352.76,46.259,510.25,1383.771,8.284,3415.558,19.521,0.0
Jeoka,S13,7,6Challenger,0.857,1.0,1.571,2.857,372.429,27.143,287.846,49.714,363.286,1385.771,7.19,3102.025,20.488,0.714
Twitch.Wyxik,S13,4,6Challenger,0.75,0.75,2.0,2.5,454.25,30.0,370.456,48.81,572.75,1467.023,10.776,3023.084,16.514,1.0
dis.ease,S13,4,6Challenger,0.0,1.0,2.75,1.75,365.0,0.0,278.507,50.898,390.0,1442.338,7.756,3044.84,14.39,1.75
"Chuggy, not Cheugy",S13,2,6Challenger,0.5,0.0,0.5,2.0,226.0,25.0,361.289,45.445,509.0,1488.998,13.464,3018.024,17.255,2.0
MoldyPBJ,S13,12,6Challenger,1.167,0.417,2.167,2.667,431.25,45.33,366.086,45.12,642.917,1464.633,8.922,3094.463,24.416,0.417
TTVCentuaro,S13,8,6Challenger,0.375,0.75,1.0,2.625,339.25,13.942,356.593,48.935,459.5,1497.641,9.343,3194.651,19.806,0.625
TreeeDreams,S13,8,6Challenger,1.5,0.25,0.875,2.875,372.25,69.444,371.008,48.77,605.75,1520.833,13.701,3141.814,20.379,1.0
Zar235,S13,8,6Challenger,1.0,0.5,0.875,2.625,388.25,37.727,361.6,56.576,496.5,1543.458,11.513,3091.468,19.605,1.875
tharealdub,S13,6,6Challenger,0.667,0.5,1.0,2.5,293.0,25.926,362.619,51.063,498.333,1560.304,15.231,3071.339,22.207,0.5
Danaconda84,S13,4,6Challenger,0.25,0.5,1.25,2.25,277.0,11.111,369.003,48.138,266.5,1454.409,7.831,3178.179,15.981,0.0
Ashura.-,S13,3,6Challenger,0.667,0.333,1.667,1.667,329.333,44.444,332.246,51.953,377.333,1466.112,8.925,3191.632,18.62,0.667
ReaperODeath,S13,4,6Challenger,0.5,0.25,0.5,1.0,209.25,50.0,346.989,48.016,565.25,1448.823,7.907,3101.497,24.217,0.0
TheAirGerbil,S13,4,6Challenger,0.5,0.25,2.5,1.5,355.25,33.333,310.537,44.653,459.25,1455.976,8.918,3151.912,20.316,0.75
Tryhard goblin,S13,4,6Challenger,0.5,0.5,0.5,2.25,265.5,22.222,260.967,51.236,317.75,1417.152,6.498,2925.398,21.898,0.25
Daniel...,S13,6,6Challenger,1.167,0.333,1.5,3.167,400.5,35.238,393.557,54.357,451.0,1548.424,14.541,2758.395,22.196,1.5
GAMbro,S13,4,6Challenger,0.25,0.75,0.75,4.25,329.0,5.882,306.367,58.43,440.0,1422.422,7.064,2691.468,21.415,1.0
Honeybadgermo,S13,4,6Challenger,0.5,1.5,3.0,1.0,472.0,50.0,317.286,45.436,337.5,1491.713,10.572,3291.781,21.773,1.25
Tidepods,S13,7,6Challenger,1.286,0.714,1.143,3.286,423.0,40.703,413.935,50.237,569.714,1518.597,14.941,2928.58,22.698,0.857
Totoro,S13,12,6Challenger,0.333,0.333,1.0,1.167,244.083,22.857,297.541,48.104,419.667,1423.377,6.059,2996.113,20.326,0.5
TheCrick,S13,4,6Challenger,0.0,1.25,0.75,1.0,243.25,0.0,292.443,49.903,294.5,1477.531,8.48,3177.744,16.413,0.75
Beeb,S13,4,6Challenger,1.0,0.75,1.0,3.75,380.0,26.667,315.296,45.754,470.0,1501.7,7.874,3159.758,22.486,0.5
Blun,S13,4,6Challenger,1.0,1.25,0.75,2.5,369.0,40.0,307.255,50.39,322.75,1461.288,7.723,2956.117,21.26,0.75
Jerdah,S13,4,6Challenger,0.75,0.25,1.25,2.0,316.25,37.5,373.065,51.287,379.75,1477.976,10.583,2706.364,19.793,0.75
Keglan,S13,4,6Challenger,1.75,0.5,0.5,3.0,412.75,58.333,393.368,44.735,497.75,1566.051,11.143,3158.294,20.285,0.75
Nukem,S13,4,6Challenger,0.5,0.25,0.75,1.5,256.25,33.333,305.352,46.187,511.0,1589.828,12.821,2814.254,19.808,1.25
ConsciousProphit,S13,6,6Challenger,0.833,0.833,0.833,2.333,351.667,36.667,353.32,49.703,495.5,1489.17,10.194,3137.682,19.992,0.5
MA410,S13,4,6Challenger,0.75,0.5,1.75,2.75,364.0,27.273,446.926,53.718,653.75,1601.611,15.955,3229.577,23.734,0.75
WannaBuyBubbles,S13,4,6Challenger,0.5,0.5,1.25,2.0,334.5,25.0,358.787,54.506,690.25,1433.772,10.507,3159.343,22.173,0.5
YOURDOOMED181,S13,1,6Challenger,0.0,0.0,1.0,2.0,182.0,0.0,424.0,46.94,551.0,1467.0,12.365,3219.0,21.323,1.0
AoS Arctic,S13,8,6Challenger,1.0,1.375,1.0,1.875,415.875,50.0,385.407,55.978,453.5,1485.082,11.179,3052.086,18.021,0.75
Boeso,S13,5,6Challenger,1.4,1.0,0.6,4.8,435.8,29.524,312.701,44.543,340.4,1434.605,6.98,3224.018,19.922,0.8
JDubzz.RL,S13,7,6Challenger,1.286,0.429,1.143,2.571,382.714,56.633,405.779,53.153,513.0,1540.218,15.387,3150.213,21.379,1.0
MONSTERBUCK46,S13,8,6Challenger,1.625,0.5,1.5,3.125,465.125,50.0,386.663,52.535,384.625,1560.348,12.434,3296.598,17.496,0.75
Mimzy Dangerous,S13,5,6Challenger,0.8,0.4,0.2,1.4,242.4,64.0,338.938,36.998,456.8,1431.383,8.677,3065.165,22.73,1.0
Treefrog,S13,8,6Challenger,1.25,0.875,0.75,2.625,373.5,45.673,385.583,47.641,498.875,1609.029,15.154,3146.596,23.016,0.75
coop,S13,4,6Challenger,0.25,0.5,1.0,1.0,210.0,25.0,356.792,48.659,428.0,1477.588,9.866,3153.891,21.633,0.75
Moist_Games,S13,3,6Challenger,0.0,0.667,1.667,1.333,242.667,0.0,403.702,46.201,386.667,1476.349,9.602,3265.983,13.371,1.0
Bacon Satisfies,S13,4,6Challenger,1.25,1.0,0.75,2.5,392.25,50.0,332.365,51.25,392.5,1428.248,7.433,2783.132,22.962,0.25
Cubsfan082016,S13,8,6Challenger,0.5,0.5,1.125,2.375,270.875,21.111,211.389,58.23,304.5,1244.898,4.603,3037.018,17.638,0.75
MattViaAirwaves,S13,8,6Challenger,1.125,0.5,1.75,2.25,402.75,50.0,368.501,54.248,593.0,1470.697,9.68,2974.312,25.038,0.75
DumplingsAreGod,S13,4,6Challenger,0.75,0.5,1.0,3.0,310.0,25.0,333.107,53.805,277.0,1439.116,8.727,3190.291,16.136,0.5
Its_Lost,S13,4,6Challenger,0.5,0.25,1.5,2.75,294.5,18.182,301.123,51.211,385.25,1436.679,7.876,3189.222,22.473,0.25
Pant,S13,4,6Challenger,0.5,0.25,1.5,1.5,287.0,33.333,289.002,55.317,332.25,1471.523,8.53,3164.821,19.31,1.25
.Nukem,S13,2,6Challenger,0.0,1.0,1.0,1.0,233.5,0.0,310.581,50.896,389.5,1485.35,9.695,3030.013,16.264,1.0
CURS3D,S13,4,6Challenger,1.25,0.75,1.75,2.75,476.75,45.455,335.742,47.903,356.75,1414.309,7.838,2896.726,18.191,0.25
GorillaCream707,S13,3,6Challenger,0.0,1.0,1.333,2.333,353.0,0.0,367.107,51.75,611.667,1421.418,6.157,2963.71,17.96,0.667
JeRrY4L,S13,2,6Challenger,1.0,0.5,0.5,1.5,324.5,66.667,357.047,48.237,449.5,1487.079,9.461,3111.563,20.398,0.0
Rob,S13,3,6Challenger,0.667,0.333,2.333,1.333,364.667,50.0,315.006,47.911,614.333,1410.229,6.355,3216.79,22.568,0.667
Kimii,S13,4,6Challenger,1.0,0.0,0.75,2.25,305.75,44.444,392.639,50.987,516.25,1542.789,11.74,2855.324,19.443,2.25
Whoviancat,S13,8,6Challenger,0.0,0.625,1.375,0.875,224.5,0.0,353.097,45.167,354.75,1504.193,12.938,3278.404,18.808,1.5
sleepzey,S13,4,6Challenger,0.75,0.5,3.0,2.75,454.0,27.273,323.652,59.432,478.0,1509.741,11.211,2763.765,18.416,0.75
ItsJustFruity,S13,4,6Challenger,2.0,0.0,1.0,4.25,476.5,47.059,315.841,53.138,633.0,1385.882,8.152,2856.97,27.194,1.25
Cdef.,S13,8,5Rival,0.375,0.375,1.125,2.75,296.875,11.538,375.195,47.788,604.0,1532.734,15.531,2848.285,21.097,0.25
Mini Magoo,S13,9,5Rival,0.889,1.0,0.778,2.889,325.889,27.937,441.554,49.632,378.222,1530.6,11.605,3010.537,21.902,1.0
Obi-Wan Snowglobie,S13,12,5Rival,2.0,0.583,0.833,4.75,503.75,42.471,370.87,50.816,500.917,1451.896,11.14,2955.79,22.514,0.583
Slushy,S13,8,5Rival,0.125,0.375,0.875,1.625,207.875,6.25,349.524,45.869,293.0,1463.317,9.707,3226.898,18.42,0.625
Varenine,S13,1,5Rival,0.0,0.0,2.0,1.0,235.0,0.0,258.0,56.47,382.0,1374.0,7.571,2882.0,17.546,0.0
Wicked Wilt,S13,7,5Rival,0.571,0.0,1.429,3.143,298.857,27.778,330.173,47.684,373.286,1458.038,8.306,2902.969,17.814,0.0
czyby,S13,4,5Rival,0.75,1.25,1.0,2.75,353.5,27.273,400.124,50.617,633.0,1630.31,18.52,3108.44,23.725,0.25
Armo27,S13,8,5Rival,1.0,0.875,1.0,3.125,382.125,32.051,376.744,50.276,378.5,1466.801,12.172,3073.473,19.753,0.75
Cundy,S13,12,5Rival,0.75,0.833,1.083,2.75,367.583,27.504,351.312,51.636,349.583,1510.875,12.453,3025.55,22.063,0.333
Freestyle,S13,5,5Rival,0.8,0.2,0.2,1.6,217.8,50.0,355.463,47.321,323.4,1430.184,7.182,3225.588,21.521,0.8
Gidderrrs,S13,12,5Rival,0.5,1.167,1.417,2.417,353.917,19.792,315.802,55.359,497.75,1461.831,7.536,3169.662,22.143,0.833
LynchMeister,S13,13,5Rival,1.231,0.231,1.154,2.923,350.308,36.044,362.934,48.395,532.385,1551.532,13.964,3355.95,20.33,1.231
Rexxay614,S13,8,5Rival,0.625,0.625,1.375,2.375,299.625,23.333,356.09,40.51,479.5,1486.244,11.375,3350.466,21.114,1.5
SSpekkyy,S13,6,5Rival,0.333,1.167,2.333,2.833,409.667,11.111,348.747,47.412,286.667,1453.478,7.865,2830.606,17.265,0.333
Scias,S13,9,5Rival,1.0,0.111,1.222,1.889,320.111,56.261,369.164,50.86,473.0,1596.598,14.911,3110.349,24.539,1.111
Cob,S13,10,5Rival,0.7,0.4,1.4,2.1,310.3,28.0,352.469,46.584,493.3,1469.473,8.992,3055.739,18.832,0.4
DFitz,S13,4,5Rival,0.75,0.25,1.0,2.0,265.5,37.5,357.45,49.99,495.75,1481.265,9.772,3289.155,19.041,0.75
Goose,S13,4,5Rival,0.75,0.75,1.5,1.75,363.0,42.857,313.563,45.157,297.5,1431.875,8.561,3294.96,17.408,1.5
Onward,S13,4,5Rival,1.0,0.25,1.0,3.0,316.0,33.333,369.862,46.168,423.75,1461.741,7.587,2812.066,22.002,1.5
Tvveedle,S13,4,5Rival,0.5,0.5,1.0,2.0,293.5,25.0,417.196,46.87,559.5,1542.324,14.29,2926.539,22.71,1.0
hexic,S13,8,5Rival,1.0,0.625,1.125,2.5,359.625,40.0,345.816,49.355,458.125,1549.397,13.687,2816.046,22.711,1.25
Astro,S13,22,5Rival,0.409,0.455,0.818,1.455,250.182,27.145,334.943,47.353,420.273,1477.714,11.048,3315.099,20.256,1.545
B.Kittt,S13,8,5Rival,1.125,0.25,0.875,3.375,366.25,29.062,373.455,53.424,501.75,1520.944,12.566,3189.444,19.969,0.125
Bieles,S13,19,5Rival,0.263,0.211,0.842,2.053,241.684,12.481,280.271,54.775,361.368,1409.108,6.848,3353.904,17.981,0.474
Capricious,S13,23,5Rival,0.696,0.391,2.522,2.087,436.174,35.983,391.666,51.248,310.609,1469.224,8.852,2826.982,14.695,0.87
5pike,S13,16,5Rival,0.688,0.5,1.062,2.375,329.812,32.976,391.243,49.428,539.938,1529.715,14.585,3037.696,20.468,1.562
Mattixbigs,S13,16,5Rival,0.5,0.188,1.25,1.75,284.312,26.31,315.797,47.863,315.438,1405.146,7.858,3203.909,18.977,0.438
Moon,S13,1,5Rival,0.0,0.0,1.0,2.0,217.0,0.0,434.0,49.72,703.0,1513.0,12.054,2970.0,23.211,2.0
Mr.Numb3rz,S13,12,5Rival,1.167,0.833,1.333,2.917,403.667,41.595,340.326,50.213,458.417,1390.254,7.273,2970.539,19.71,1.083
TMonz14,S13,12,5Rival,0.917,0.5,1.25,2.917,339.583,31.923,366.309,51.833,480.917,1477.189,11.324,2870.984,23.426,0.667
Tyyphoon454,S13,12,5Rival,0.833,0.583,1.167,2.75,334.25,30.455,367.576,50.58,484.667,1475.284,11.554,3170.454,21.09,1.167
datdude0623,S13,15,5Rival,0.533,0.467,0.733,1.733,256.267,36.991,336.192,49.496,483.067,1458.625,10.772,3084.177,22.139,1.067
Bananner,S13,4,5Rival,0.75,0.75,2.75,2.25,402.5,33.333,358.533,44.944,365.25,1478.231,9.135,3092.627,15.965,1.25
DontTakeMyRock,S13,11,5Rival,1.273,0.727,0.818,2.545,376.091,49.371,321.302,50.658,411.364,1402.555,6.331,3185.449,20.015,0.818
Legend,S13,8,5Rival,0.375,1.25,1.625,1.75,337.75,25.556,405.056,50.954,471.375,1546.864,14.854,3022.699,20.841,0.875
ANGUS BRUH,S13,4,5Rival,0.75,0.75,1.25,3.0,353.0,25.0,351.351,48.574,330.0,1430.272,7.324,2845.808,20.495,1.0
Lazaryo,S13,16,5Rival,0.5,0.625,0.875,2.688,281.188,19.174,358.925,34.077,433.125,1451.447,8.219,2819.706,20.777,1.0
Velocifaptor,S13,7,5Rival,1.143,0.143,1.0,3.0,331.857,34.762,308.941,47.486,345.857,1434.046,7.067,3068.882,20.15,1.0
mykopolis,S13,9,5Rival,1.0,0.667,1.667,2.667,370.222,37.609,310.393,53.688,293.778,1434.405,5.967,3110.419,18.423,0.111
I_AM_BeerCules,S13,8,5Rival,0.625,0.25,1.5,2.75,321.375,24.286,390.447,47.472,629.5,1511.325,11.159,3149.837,22.867,0.75
KingBonkk,S13,12,5Rival,0.25,0.5,1.833,2.25,310.5,11.574,411.881,47.059,460.333,1576.294,14.527,3145.004,18.57,1.75
LastDark,S13,8,5Rival,0.25,0.375,0.75,1.875,254.5,17.045,361.086,54.124,493.375,1423.891,7.229,2918.289,22.974,0.625
Galvarino,S13,8,5Rival,1.125,0.375,1.5,1.75,354.5,64.583,327.586,45.017,422.0,1465.912,8.735,3095.508,17.541,1.125
Mysty,S13,8,5Rival,0.75,0.5,1.5,1.875,349.125,59.091,386.856,56.711,631.75,1504.538,12.109,3011.079,19.323,0.75
ryanawesome_,S13,8,5Rival,0.75,0.75,1.625,2.0,351.375,33.333,337.859,45.369,391.5,1435.126,7.831,3045.461,17.252,1.125
J.,S13,4,5Rival,0.0,0.0,1.0,3.75,233.75,0.0,373.488,47.11,367.25,1486.349,9.01,3128.695,19.773,0.5
Mini,S13,4,5Rival,0.25,0.0,2.5,1.25,322.5,20.0,338.466,50.598,503.0,1480.008,9.44,2937.815,23.279,0.25
bradySC.,S13,4,5Rival,0.0,0.0,1.5,1.75,264.75,0.0,395.696,50.823,686.0,1565.223,15.135,3074.794,23.02,0.5
CarnageWolfBite,S13,9,5Rival,0.667,0.0,1.333,1.444,275.111,41.667,316.438,51.35,383.778,1529.512,14.094,3308.045,17.326,1.0
FriendBrady,S13,11,5Rival,0.727,0.636,1.091,2.273,325.545,25.455,395.118,48.641,546.364,1535.206,14.262,3218.919,23.471,1.091
JNG | Je,S13,4,5Rival,0.25,0.75,1.5,2.25,307.75,11.111,336.041,53.464,341.5,1488.409,10.863,3269.016,20.083,0.25
cJax,S13,5,5Rival,1.0,0.2,1.0,2.8,325.2,36.667,358.192,45.874,327.6,1448.781,9.177,3115.428,19.42,0.6
jojomojo13,S13,12,5Rival,0.75,0.333,1.75,2.083,348.0,35.648,305.245,43.002,421.25,1390.047,5.719,3054.845,20.995,0.333
monty,S13,8,5Rival,0.625,0.375,0.875,3.125,304.0,20.779,358.006,44.519,395.5,1468.057,8.117,3167.148,20.379,0.125
ImpalerV,S13,6,5Rival,1.333,0.333,0.833,2.667,359.667,44.444,395.649,42.585,582.167,1591.329,14.223,3279.769,21.643,0.167
Joe,S13,4,5Rival,0.5,1.0,2.75,1.75,479.5,28.571,304.081,54.431,332.25,1429.543,7.19,3075.829,13.503,0.5
Mochi,S13,2,5Rival,0.5,0.0,1.0,3.0,280.0,16.667,372.038,50.968,365.5,1582.264,13.269,3447.225,22.896,0.0
dumby,S13,12,5Rival,1.0,1.0,1.917,3.333,445.583,29.365,347.007,51.586,548.583,1481.934,10.141,2976.563,21.764,0.917
wonderl_,S13,8,5Rival,1.125,0.75,0.75,3.625,367.25,36.905,416.604,50.518,738.375,1515.807,12.857,2861.592,22.526,0.25
Chronic Lies,S13,12,5Rival,0.833,0.5,1.5,2.917,374.75,26.667,335.322,52.145,494.333,1446.523,7.788,3036.376,22.743,0.583
Dunnie14,S13,12,5Rival,0.75,0.5,1.25,2.25,346.583,32.955,296.955,47.079,352.75,1441.828,7.932,2819.039,18.988,0.5
Fxsh,S13,12,5Rival,1.5,0.667,0.833,3.083,411.667,50.595,420.837,49.142,557.917,1496.215,11.799,3074.022,25.042,0.583
SIiderIJ23,S13,12,5Rival,0.667,1.0,1.5,3.25,372.917,18.585,433.072,51.094,637.917,1538.253,15.56,2826.251,26.999,0.75
Tbone,S13,12,5Rival,1.083,0.75,1.833,3.083,412.0,36.508,433.141,52.015,530.333,1547.709,14.361,2932.853,21.83,0.667
Tragic Event,S13,2,5Rival,0.0,0.5,1.5,0.0,215.5,0.0,286.545,42.01,168.0,1430.297,7.353,2941.687,17.693,1.0
tr1ppn,S13,10,5Rival,0.8,0.4,1.1,2.2,304.3,32.527,307.343,43.073,340.5,1514.59,10.755,3070.176,20.608,0.5
Blaniac,S13,12,5Rival,0.5,0.667,1.417,1.75,331.167,30.265,334.191,48.726,490.667,1529.16,10.134,3214.101,19.628,1.167
Chulainn,S13,10,5Rival,0.9,0.6,0.6,2.1,321.9,42.857,259.835,50.325,353.0,1401.564,6.233,2848.81,19.264,0.7
Fryder,S13,10,5Rival,0.9,0.1,1.5,1.9,323.4,48.0,273.834,51.897,304.1,1325.363,5.072,3126.221,18.546,0.3
GGA Astro,S13,6,5Rival,0.5,1.167,1.167,3.0,358.0,16.667,341.462,52.609,314.0,1413.692,8.902,2817.019,19.472,0.833
TheCroctopusTV,S13,8,5Rival,0.75,0.25,0.75,2.625,287.125,30.556,339.815,55.46,509.375,1477.891,11.343,3144.662,19.491,1.5
lickadoss77,S13,10,5Rival,1.1,1.0,1.5,2.1,418.9,51.429,351.264,54.207,388.8,1512.4,12.793,3362.853,16.582,0.4
nizzlepls,S13,16,5Rival,0.938,0.375,1.375,2.688,330.625,34.615,353.193,47.015,450.125,1417.59,8.76,3118.784,18.868,0.688
JoeExotic,S13,8,5Rival,1.0,1.0,1.125,2.5,436.625,41.414,380.298,52.823,675.875,1478.715,10.383,2971.289,23.243,0.625
Slam!,S13,8,5Rival,0.875,0.625,0.625,2.5,313.5,33.516,351.48,50.562,429.75,1483.202,9.708,3133.337,19.426,1.0
stealthman777,S13,8,5Rival,1.125,0.5,0.75,2.75,314.25,37.619,274.62,52.481,478.375,1390.729,5.262,2850.266,22.095,0.375
Chung,S13,8,5Rival,1.375,0.5,1.5,3.375,436.625,41.477,377.568,45.068,553.875,1479.86,10.316,2780.516,20.014,0.625
D__e__r__k,S13,4,5Rival,0.25,0.75,1.25,2.25,279.0,11.111,382.761,45.437,564.25,1555.607,12.507,3035.505,21.519,1.75
Djras1996,S13,9,5Rival,1.0,0.556,1.444,2.111,358.667,46.825,288.745,54.296,459.0,1407.716,7.42,3069.598,21.168,0.333
JimJam,S13,8,5Rival,1.0,0.625,0.75,3.125,365.25,35.0,468.93,53.29,697.875,1631.72,19.085,2742.961,23.367,1.5
Mr. Nuke!,S13,11,5Rival,0.455,0.455,0.636,1.364,230.0,22.98,249.532,53.78,355.727,1302.134,7.65,3066.865,14.838,0.182
St4bb3dxX,S13,4,5Rival,2.25,0.0,1.0,3.75,483.0,60.0,322.715,54.018,413.0,1519.463,12.025,2995.749,21.748,1.0
SSpekky,S13,8,5Rival,0.5,0.5,1.0,2.75,320.5,17.5,306.933,50.318,364.75,1416.681,6.825,2893.552,19.538,0.375
KAYO,S13,4,5Rival,1.75,0.75,2.0,4.25,526.25,41.176,396.763,50.511,435.0,1493.516,12.189,2969.63,21.542,0.5
BlueIce_16,S13,4,5Rival,0.25,1.25,0.75,2.5,332.0,10.0,385.845,50.27,631.0,1577.844,13.141,2965.82,20.161,1.25
Le Duckz,S13,4,5Rival,1.0,0.25,0.75,4.0,334.5,25.0,410.419,44.386,573.0,1537.737,13.618,3141.614,20.711,0.5
PrismIsWashed.,S13,4,5Rival,1.5,0.5,0.5,2.0,394.75,75.0,330.423,48.805,466.75,1477.425,10.38,2828.123,23.762,1.5
Soolkj,S13,8,5Rival,0.25,0.75,1.75,1.75,347.125,11.111,428.272,48.644,606.625,1543.436,15.309,2868.909,21.862,1.875
Penguin,S13,8,5Rival,0.5,0.875,1.5,3.125,373.0,14.931,351.155,53.931,420.75,1437.514,8.013,2916.288,21.816,0.375
WRIITZY,S13,8,5Rival,0.75,0.5,1.625,1.875,333.75,41.667,310.424,48.211,478.0,1519.502,9.196,3261.111,21.432,0.875
