Player,sid,season,games,tier,goals,assists,saves,shots,score,shooting_pct,boost_per_min,avg_boost,boost_stolen,avg_speed,pct_supersonic,dist_to_ball,pct_offensive_third,demos_inflicted
RedWingLegendAYG,fc88dff7935b43a59b120deb33519eb5,S20,35,Prospect,0.629,0.229,1.2,2.743,312.286,23.207,311.273,39.947,380.257,1436.833,10.369,3260.654,19.161,0.6
TDogPlayz,652d57b634bd4273af81bcc6b464bc20,S20,44,Prospect,0.864,0.477,1.295,2.409,363.614,36.951,355.596,44.113,406.727,1418.073,8.297,2718.697,18.289,0.636
XerNaut,53c3dbb2154c4c3c8b602673aca9be87,S20,41,Prospect,0.927,0.683,0.683,2.415,306.561,39.196,314.573,50.429,500.976,1396.017,7.176,3350.736,21.704,0.463
xEaglex20X,57179abd813547979ee9d49c3e36f530,S20,48,Prospect,0.75,0.458,1.458,1.896,328.333,32.064,350.456,51.687,484.271,1378.831,8.574,3439.312,17.437,0.958
CharlieHarley_1,6cafd2dd4fa24db39a25b01db644d354,S20,33,Prospect,0.455,0.485,0.818,2.03,244.485,22.97,344.03,49.988,426.788,1432.545,8.075,3268.898,19.824,0.545
DefNotMongo.,b5a0c8debbf8414091fbb3766c1ee3b8,S20,36,Prospect,0.444,0.278,1.25,1.806,267.167,28.124,258.379,51.718,361.694,1378.435,5.667,3153.044,20.421,0.694
GET2DACHOPPA5,GET2DACHOPPA5,S20,52,Prospect,0.788,0.481,1.288,2.731,358.5,29.29,307.966,52.799,474.538,1391.263,8.024,3209.842,20.102,1.308
HuggingThor,HuggingThor,S20,14,Prospect,0.5,0.786,0.714,1.5,245.143,33.673,371.626,52.525,526.714,1462.378,11.527,2940.465,18.957,1.071
Lim,76561198375509606,S20,49,Prospect,0.959,0.531,1.02,2.429,346.571,44.352,352.521,51.218,517.878,1525.264,11.111,2982.026,22.986,1.143
OG_Cuddles_,OG_Cuddles_,S20,57,Prospect,0.93,0.491,1.439,2.561,369.632,34.804,325.311,50.323,451.877,1430.288,9.191,2952.363,20.34,0.754
Pivot97,Pivot97,S20,59,Prospect,0.831,0.458,1.034,2.661,328.627,32.715,364.431,45.162,512.373,1469.759,11.05,3223.262,20.254,0.831
StickisBad,d617e2389dae4688b3bc6f7b666a71c1,S20,56,Prospect,0.929,0.679,1.786,2.839,421.321,31.612,386.229,56.401,532.75,1482.125,11.553,2909.444,19.799,0.607
CaptnFlufflepuff,62c21b4fc06b45409d4ff861b214202d,S20,43,Prospect,0.698,0.535,1.07,2.256,308.488,31.744,326.083,48.861,470.953,1478.632,11.64,3240.277,21.325,0.814
MeOnDisplay,76561198105537281,S20,54,Prospect,0.593,0.815,0.944,1.833,288.796,28.233,338.85,51.181,446.648,1417.601,7.72,3275.555,17.808,0.648
xur 3rd man,76561198357376796,S20,59,Prospect,0.712,0.831,1.153,2.492,331.373,31.001,358.7,47.559,578.966,1494.073,9.906,3147.652,22.106,1.356
monsterforeski,monsterforeski,S20,49,Prospect,0.51,0.592,1.0,2.041,283.163,28.101,392.922,52.431,432.306,1492.442,12.25,3015.434,19.593,0.857
vFamouZv-,f5072a89ce3b4790982ed3baf91c7cfe,S20,4,Prospect,0.25,0.25,1.0,2.0,254.0,12.5,332.775,53.259,491.5,1504.531,13.918,2848.133,22.065,0.5
xd Dylan591,e5e8de8e418d4bcf856a5c769e73114c,S20,58,Prospect,1.793,0.448,1.121,4.069,475.879,43.179,383.572,47.979,487.81,1458.499,9.65,2953.998,22.596,0.69
AveX InceptionZ,76561198069667367,S20,56,Prospect,1.089,0.429,1.071,2.857,362.911,39.443,376.508,54.518,538.589,1551.332,14.76,3110.83,23.259,1.661
B1scuit_Murder,B1scuit_Murder,S20,57,Prospect,0.754,0.316,1.088,2.281,313.14,32.858,286.715,56.181,287.14,1369.669,7.228,2894.39,17.803,0.281
Darth Nefaris,0e9799214c9b47b9abcd3220ab7056d9,S20,53,Prospect,0.491,0.472,0.849,1.679,254.623,23.067,281.419,51.444,347.0,1395.177,6.89,3057.255,19.546,0.849
Its M80,76561198444092345,S20,38,Prospect,0.711,0.211,1.605,2.5,352.447,26.197,361.456,55.705,455.342,1471.974,11.051,3038.528,21.193,1.132
RYU GU,9b62f2f7a3ff41d98b6158b0fdb45a58,S20,38,Prospect,0.842,0.737,0.947,2.605,323.974,33.255,320.905,47.195,334.079,1442.285,9.176,3314.267,19.321,0.447
Rampage,76561198150722712,S20,56,Prospect,1.018,0.75,0.964,2.821,358.75,37.229,329.744,53.311,400.357,1458.231,6.894,2965.06,21.561,0.5
TraxStar_19,TraxStar_19,S20,7,Prospect,0.714,0.286,0.571,1.857,242.857,37.143,383.213,47.417,484.286,1374.663,8.905,3419.357,15.728,0.286
Alextross,76561198057939013,S20,49,Prospect,0.857,0.653,1.122,2.102,318.898,37.32,310.754,52.471,528.673,1450.599,7.256,3061.592,21.65,0.857
Array,76561198095191279,S20,58,Prospect,0.879,0.379,1.103,2.466,338.086,36.402,426.498,48.86,516.362,1589.443,16.318,3333.585,21.742,1.603
El_Macho,76561198140584056,S20,21,Prospect,0.762,0.476,1.286,2.0,345.0,37.716,335.287,50.626,443.095,1450.7,8.29,3008.493,20.318,0.714
MICKSTERY,76561199006211966,S20,51,Prospect,0.902,0.529,1.02,2.902,347.902,28.925,354.907,49.767,385.608,1493.49,11.929,3146.522,19.5,0.725
OvrSizedFrog,OvrSizedFrog,S20,18,Prospect,1.167,0.5,0.944,3.278,373.556,37.12,281.701,54.347,333.667,1402.793,7.954,2729.294,21.121,0.278
Sel_en_ium,d9850c7f6e6e489399c10e00643bb527,S20,25,Prospect,0.24,0.4,1.24,1.16,238.32,19.733,290.428,48.308,399.96,1417.925,7.344,3072.454,19.967,0.84
Stale Popcorn,76561198094045252,S20,51,Prospect,0.647,0.451,0.725,2.176,291.686,30.281,372.238,47.541,632.216,1441.345,8.283,3084.624,24.813,1.275
D1REW00F,76561199005070433,S20,34,Prospect,0.324,0.441,1.265,1.088,230.912,27.871,326.762,42.041,308.118,1516.716,11.32,3488.343,15.964,1.206
DaItonJ,3eb8f224d28e46e6a9831717886ac070,S20,50,Prospect,0.74,0.26,1.12,2.42,314.08,30.066,372.951,50.731,399.86,1503.248,12.152,3551.109,15.688,1.26
IlLuSiOnChAoS,7f5af1320e7540f29c62999b7056d744,S20,26,Prospect,0.615,0.346,0.962,2.962,286.308,19.248,361.804,50.875,453.692,1490.203,10.445,3253.43,21.139,0.962
K.Doughboy,b218a0372ae8438fbbd8131478d419c6,S20,58,Prospect,0.759,0.241,1.241,2.259,318.483,32.428,273.238,52.928,439.31,1419.186,8.458,3213.43,19.581,1.552
Tokifyy,2a3eea4c458c4002a72102b542301aca,S20,41,Prospect,0.561,0.585,0.854,2.317,298.683,23.759,324.148,50.127,396.854,1499.296,12.481,3062.747,20.38,0.707
YadiCraft,YadiCraft,S20,64,Prospect,0.469,0.422,1.312,1.969,308.734,24.472,370.04,48.949,448.312,1441.433,9.502,3111.778,18.103,0.922
dino_chick3n,bd80578a651e4780be6f5db5e1cc4f9a,S20,46,Prospect,0.717,0.37,1.565,2.739,353.239,26.495,320.324,56.04,398.413,1484.87,9.512,2980.391,19.111,0.239
CaliChromatic,1b00e9a31f4648be920aae71e0956be5,S20,52,Prospect,0.846,0.288,1.038,1.885,301.712,46.263,335.936,51.3,380.25,1473.855,9.895,3234.269,18.748,0.404
Celiaaaaah13,cd57c24224c5499db38d85bff52859a7,S20,45,Prospect,0.511,0.422,0.733,1.733,238.467,33.165,329.584,45.428,331.378,1439.99,8.917,3124.807,20.286,0.622
Mangy,76561198381608792,S20,54,Prospect,1.111,0.481,1.556,2.889,414.019,38.054,355.25,52.802,424.926,1464.265,9.465,3178.091,19.146,0.852
Sugar_Biscuit20,b10a1aac61584680be4f79328dbbc056,S20,42,Prospect,0.714,0.595,0.929,2.167,312.048,30.84,353.849,57.789,544.143,1534.941,13.667,3078.498,21.492,1.31
Zachthebull36,9960a57a9be74cbdae002b08cb6e6d66,S20,27,Prospect,0.889,0.63,1.407,2.407,356.074,39.894,275.278,51.047,432.185,1292.202,4.431,3024.078,20.883,0.963
Zonekiller.,9dfa38bf97f9442997b464ea869eb96a,S20,10,Prospect,0.2,0.3,1.7,1.6,276.6,10.714,398.206,47.988,425.2,1502.231,10.784,3148.722,20.475,0.8
fluffyandfat,8ae0e121aa674410af08cfe762b0135e,S20,44,Prospect,0.818,0.659,1.273,2.682,345.591,31.801,352.873,50.623,443.886,1400.049,9.329,3019.705,20.059,1.25
kgfan3,b6f38040e9e244f58620d2b3bf99b44b,S20,33,Prospect,0.758,0.424,0.97,1.939,300.273,38.751,302.467,47.517,423.545,1335.899,5.855,2903.931,17.884,0.364
SlenderSolder,d5522bd0905e474cad94ed60da1f6a25,S20,14,Prospect,1.571,0.286,1.357,2.643,442.714,55.584,347.62,55.254,390.429,1460.928,9.845,2940.001,19.609,0.143
Fetty_Steve98,9a98a9c714cb4f84a3a2653a389684af,S20,50,Prospect,0.62,0.62,1.4,2.36,356.46,24.232,272.294,55.497,382.78,1369.496,6.175,3092.713,19.525,0.7
CF0UR_,ce25b775e8b0447db04ca8131db2436d,S20,27,Prospect,0.741,0.778,1.0,2.37,323.296,36.069,300.42,53.026,485.222,1484.806,10.555,3289.21,21.481,0.63
TheexGrizz,c301169daf7a47788ad5f4d7ebad10be,S20,30,Prospect,1.167,0.5,1.3,2.667,400.633,39.422,342.166,55.764,436.733,1448.023,9.397,3149.506,20.192,1.067
LostZealous,76561198340813909,S20,51,Prospect,1.137,0.804,1.373,3.216,425.255,35.222,283.995,53.277,365.275,1433.623,6.43,3112.033,18.782,0.51
rwalls516r,fc6489dcda6a4464bc71369ecf47850a,S20,9,Prospect,0.667,0.444,1.778,2.333,380.556,25.926,420.096,51.05,443.222,1563.223,14.498,3541.04,20.597,0.444
El Booger Sugar,El Booger Sugar,S20,38,Prospect,0.632,0.526,1.0,2.132,305.158,31.058,304.778,49.024,338.816,1441.455,8.117,3181.591,16.882,0.447
BRG,76561198870012963,S20,14,Prospect,0.786,0.786,0.786,1.643,267.071,53.463,427.475,40.965,488.929,1527.831,12.357,3217.139,20.363,0.429
Tazlien,76561197995584071,S20,12,Challenger,0.417,0.583,1.167,1.25,274.667,29.167,317.338,52.461,322.667,1379.451,7.352,2997.132,16.771,0.833
brillo_padd,brillo_padd,S20,44,Prospect,0.773,0.614,0.841,2.386,308.341,34.026,347.776,55.818,635.25,1452.834,8.767,3101.753,24.406,0.659
oDynastyo,877816bd48a94114ac226ba6a4834e4b,S20,19,Prospect,0.421,0.579,1.158,2.053,293.421,21.429,263.195,52.699,297.737,1374.229,6.377,2985.833,18.848,0.947
pacman,76561197967457885,S20,9,Prospect,0.889,0.111,0.889,2.444,331.222,44.18,422.43,53.957,768.333,1557.31,15.452,3164.781,20.711,1.556
Pandalicious32,Pandalicious32,S20,52,Prospect,0.673,0.481,1.327,2.288,337.385,29.744,342.332,48.953,545.962,1479.079,14.488,2799.615,22.38,1.327
Pokeninja77,8d783b33ea47412da5bf4780f9862703,S20,24,Prospect,0.375,0.375,1.125,1.958,294.917,18.72,354.312,52.747,501.667,1475.02,11.217,2946.65,19.405,0.542
renightly,11c6cc0ec60d48cbbf4fa051d427c5fa,S20,30,Prospect,1.033,0.533,0.933,2.267,325.833,42.9,286.632,49.519,366.367,1465.469,8.598,3050.291,24.465,0.6
Speciial_Eddy,Speciial_Eddy,S20,5,Prospect,1.4,0.4,0.8,3.2,376.8,43.59,357.563,53.772,399.8,1438.425,8.409,2839.774,23.117,0.8
HalfieHour,76561198107781290,S20,4,Prospect,2.5,1.0,0.75,6.0,649.25,41.667,316.472,46.608,592.5,1404.427,6.083,2657.328,29.764,0.75
SM KBBrazy,Nyx Rikow,S20,4,Prospect,0.75,1.0,1.25,2.0,319.0,37.5,351.095,51.86,551.0,1481.55,11.978,2911.931,25.796,1.25
littygriddy65,littygriddy65,S20,4,Prospect,0.5,1.0,0.5,0.75,273.75,66.667,279.929,49.202,155.5,1392.693,6.826,2567.511,15.81,0.25
Droogin01,ce30bf476b6442d599bf38975b35ebdf,S20,4,Prospect,1.25,1.25,0.75,2.5,415.0,50.0,314.647,49.229,193.75,1363.805,8.345,3147.383,13.805,0.25
Jmh187-,Jmh187-,S20,4,Prospect,1.25,0.25,1.5,4.0,435.75,31.25,447.628,54.609,681.0,1479.788,12.129,2748.649,20.191,0.75
T_i_m_o_g,0b9c088e11144340bea124ecc5e1d7eb,S20,7,Prospect,0.714,0.714,0.714,1.714,265.857,41.224,365.581,49.683,376.857,1465.931,12.761,3469.465,16.368,2.571
DaScrappyDoo,DaScrappyDoo,S20,1,Challenger,1.0,0.0,0.0,3.0,262.0,33.333,368.0,52.79,560.0,1564.0,9.419,2858.0,16.946,0.0
IAmTheMostHumble,IAmTheMostHumble,S20,3,Challenger,0.667,0.0,2.667,1.333,339.0,50.0,349.478,45.313,347.0,1490.68,11.842,3237.946,14.941,1.0
K.,K.,S20,4,Challenger,0.25,1.0,1.75,1.5,340.25,16.667,344.051,51.353,370.5,1392.288,9.566,2861.443,14.876,0.75
Kflip11,Kflip11,S20,16,Challenger,1.188,0.625,0.375,3.0,333.0,40.882,350.989,52.922,439.5,1505.57,11.267,3249.232,22.635,0.75
NGU_IC3,NGU_IC3,S20,4,Challenger,1.25,0.25,1.5,2.0,408.25,62.5,430.491,50.441,708.0,1517.041,13.392,2972.402,26.606,0.25
notZ0han,notZ0han,S20,4,Challenger,0.5,1.5,1.5,3.0,365.0,16.667,305.432,54.505,499.0,1379.415,6.533,2659.536,26.155,1.0
x ARC Fives x,x ARC Fives x,S20,4,Challenger,0.5,0.25,1.0,2.75,286.25,18.182,301.019,57.925,653.0,1469.175,8.075,2953.442,21.083,2.0
Irozuh-,Irozuh-,S20,4,Challenger,1.75,0.5,1.75,2.5,498.75,70.0,377.157,44.695,472.5,1439.473,9.308,3062.218,24.113,1.0
R00K46,R00K46,S20,4,Challenger,0.25,0.0,1.5,2.0,267.25,12.5,382.478,42.401,362.25,1410.105,8.223,2934.369,17.101,1.25
Redline,Redline,S20,1,Challenger,0.0,0.0,1.0,2.0,246.0,0.0,246.0,44.1,190.0,1429.0,4.72,2549.0,17.031,0.0
Trav.,Trav.,S20,4,Challenger,0.75,0.25,2.0,1.75,369.0,42.857,384.101,51.63,506.75,1535.297,13.036,3076.834,17.669,0.5
VickyViksta,VickyViksta,S20,4,Challenger,1.5,1.5,0.75,5.25,459.25,28.571,291.389,43.866,483.0,1397.152,6.598,3163.325,22.821,0.75
Vortex3524,Vortex3524,S20,6,Challenger,0.333,0.833,1.167,1.833,284.333,13.889,259.268,47.517,248.833,1382.442,4.635,3005.805,18.231,0.333
dafiya711,dafiya711,S20,4,Challenger,1.25,1.5,1.0,3.0,429.5,41.667,410.507,52.796,445.5,1562.646,15.89,2980.08,24.056,1.5
Ay Joshua,Ay Joshua,S20,4,Challenger,1.5,0.25,2.0,2.75,471.75,54.545,373.24,51.221,392.25,1507.733,10.596,2937.165,18.641,0.5
Envii._.,Envii._.,S20,4,Challenger,0.5,1.25,2.0,2.0,399.25,25.0,326.483,52.26,434.75,1419.49,9.174,2665.345,19.827,0.5
Lorak,Lorak,S20,2,Challenger,0.0,0.5,0.5,1.0,164.0,0.0,361.966,52.127,581.5,1451.796,10.531,3314.644,21.282,1.0
Ole.Mr.Bison.,Ole.Mr.Bison.,S20,4,Challenger,0.75,1.0,1.0,3.0,346.0,25.0,332.786,47.855,372.0,1483.694,9.386,3392.737,18.926,1.75
Prezmo_,Prezmo_,S20,4,Challenger,1.0,0.25,2.0,3.5,365.0,28.571,363.266,55.082,444.5,1476.306,9.015,3063.119,20.335,0.25
Schmeemeet,Schmeemeet,S20,8,Challenger,0.5,0.25,1.125,2.0,280.5,25.0,377.467,46.602,528.5,1424.187,8.377,2970.09,19.676,0.5
Smitty,Smitty,S20,2,Challenger,0.0,0.5,1.0,1.5,213.0,0.0,342.642,49.589,546.0,1474.102,9.235,3524.338,20.839,2.0
Chris.,Chris.,S20,2,Challenger,1.0,0.0,1.0,1.5,327.0,66.667,350.855,46.496,473.0,1480.839,10.711,3279.744,21.475,1.0
Heartlesswins,Heartlesswins,S20,2,Challenger,1.5,0.0,0.5,4.0,374.5,37.5,379.444,51.737,477.5,1491.089,10.69,3288.124,19.672,0.5
Razalgould,Razalgould,S20,3,Challenger,0.0,0.333,0.667,1.333,196.0,0.0,265.086,47.686,416.0,1433.729,8.975,2883.453,21.777,0.333
Royaliee,Royaliee,S20,4,Challenger,0.5,0.75,0.75,2.0,276.0,25.0,375.329,54.964,458.25,1466.765,9.258,3201.569,20.862,0.5
Slowlow24,Slowlow24,S20,2,Challenger,1.0,0.5,0.5,3.0,289.0,33.333,319.19,50.76,624.0,1465.32,9.074,3064.742,25.563,1.0
TXAggie,TXAggie,S20,4,Challenger,0.25,0.25,1.0,2.0,279.25,12.5,375.494,47.534,648.0,1475.859,12.133,3099.369,22.314,2.25
anth0tex,anth0tex,S20,4,Challenger,0.75,0.75,1.25,2.25,368.5,33.333,364.29,40.671,378.0,1508.308,9.624,2975.526,16.433,0.5
baltostorm,baltostorm,S20,3,Challenger,0.333,0.0,1.667,1.333,288.0,25.0,428.502,47.221,695.0,1504.197,12.065,3096.677,25.785,2.333
ChadGPT,76561198107298050,S20,10,Challenger,0.7,0.5,1.6,2.4,340.0,30.0,353.424,49.52,451.3,1441.065,9.682,2900.746,16.664,0.6
Covi,76561198064680661,S20,23,Challenger,1.522,0.565,1.739,3.696,454.739,42.252,312.108,50.491,336.565,1423.129,7.283,3182.319,20.514,0.348
JDM.vibe,ddffebeb34b34012b77332c5e58383fa,S20,22,Challenger,1.136,0.682,1.273,2.409,398.091,41.836,330.459,52.39,352.818,1452.968,10.01,3120.171,18.659,0.545
LedTasso,76561199067154794,S20,8,Challenger,0.5,0.25,0.5,1.125,216.875,37.5,312.162,43.091,359.375,1421.19,6.468,2977.402,22.332,0.5
Subj3ct_Teonligas,76561198129701188,S20,9,Challenger,1.0,0.667,1.222,2.889,372.0,34.286,260.627,53.125,384.667,1300.856,4.994,3119.304,16.322,0.556
Zalama,76561198355549526,S20,14,Challenger,0.786,0.357,1.5,1.857,316.357,41.179,306.903,55.584,505.929,1520.95,13.326,3051.242,21.669,0.643
Zachs Vibes,76561198808177419,S20,12,Challenger,1.0,0.417,0.75,2.917,338.917,32.804,385.477,48.304,748.583,1486.675,11.469,3168.034,25.582,1.5
AB26panther,AB26panther,S20,18,Challenger,0.833,0.444,1.0,1.611,294.167,53.228,292.256,56.442,382.278,1458.512,9.67,3160.718,17.476,0.556
Bieles,76561198073686528,S20,27,Challenger,0.815,0.481,1.074,2.074,340.259,38.095,300.97,52.403,389.148,1425.07,7.251,3065.645,20.396,0.704
TV_ImpactReapz,b4899af8c87f4ec7ac7a0282fd7382ae,S20,14,Challenger,0.429,0.643,1.071,2.357,291.571,18.324,319.483,45.865,547.714,1440.88,6.6,2903.392,21.579,0.429
Turtle_Supreme,76561198215494064,S20,16,Challenger,1.062,0.5,0.375,3.0,307.938,37.246,376.856,51.532,566.375,1492.416,11.012,3146.99,22.885,0.438
oneplayamaker,oneplayamaker,S20,16,Challenger,0.938,0.688,0.562,3.125,342.812,30.302,433.504,49.992,480.188,1620.495,15.585,2787.5,23.001,1.125
ILUVPINEAPPLPZZA,7362603aefbb4aa49f5d39c25bd4396b,S20,26,Challenger,0.769,0.462,1.423,2.192,348.538,36.171,347.24,50.939,399.885,1427.74,8.829,2953.45,17.908,0.885
TechFour,76561198035291483,S20,14,Challenger,0.714,0.571,1.5,2.0,305.643,32.041,322.313,48.032,479.643,1467.133,9.21,3066.189,21.289,0.786
Primed,76561198041057025,S20,8,Challenger,0.75,0.5,1.375,2.25,340.0,35.0,307.128,48.339,457.0,1420.159,7.885,2991.944,19.722,1.875
ShazamPoof,76561198025489080,S20,11,Challenger,0.364,0.818,1.727,1.364,312.273,27.879,322.362,48.684,479.364,1418.57,8.26,3291.295,18.954,1.182
Sym,76561198262675567,S20,10,Challenger,0.3,0.5,0.8,2.7,262.7,8.0,297.723,47.439,344.5,1491.726,7.88,2970.797,18.799,0.5
Thunderbolt,76561198034629979,S20,5,Challenger,0.8,0.6,2.0,2.6,444.4,30.0,302.853,40.999,404.8,1416.107,6.81,2728.252,19.258,0.6
Treefrog,76561198385309176,S20,8,Challenger,0.5,0.75,1.25,2.125,310.375,23.125,416.247,52.6,559.5,1596.68,15.401,3156.091,21.552,0.75
ZippytheGnome,da6083cc1b194401b67041b1bd526b6d,S20,19,Challenger,1.211,0.737,2.158,3.158,476.789,40.033,442.133,39.396,503.632,1476.517,12.57,2971.471,20.703,0.895
Dark Odst RW7,1070a1322cb7489f94b13b1dabda5a09,S20,18,Challenger,0.778,0.611,1.333,2.889,344.444,26.296,361.204,55.728,620.167,1497.369,13.184,2978.079,23.334,0.889
EyeSucka,01ab89f76d7040f89a994ed95a3bf421,S20,15,Challenger,1.267,0.467,1.067,3.333,400.067,40.206,269.074,51.139,369.333,1387.197,6.178,2695.107,22.081,0.133
McBaldBoy,10a9e2ff8fef4e098c6caff15bdc4e08,S20,6,Challenger,0.833,0.333,2.167,2.5,415.0,32.576,407.716,47.525,515.667,1604.15,15.269,2836.299,21.136,0.667
ReaperODeath,76561198033137028,S20,8,Challenger,0.75,0.5,1.0,2.25,312.75,33.75,349.263,52.871,481.0,1445.978,8.924,3295.017,20.135,0.375
S3EZ,fef9afea25b348d391515bfac28ec9f5,S20,16,Challenger,0.438,0.438,1.062,1.375,265.5,36.905,359.152,57.815,382.812,1421.711,11.276,2948.098,16.783,0.625
Whiite Bear,66ee1bfe580345079b553529e191c0de,S20,8,Challenger,0.625,0.75,0.75,2.0,271.875,29.365,286.901,54.089,358.75,1386.972,8.051,3339.789,14.613,0.75
n00bpr0n,76561198089870705,S20,2,Challenger,0.5,0.0,0.5,1.5,242.5,33.333,338.383,49.795,632.0,1443.526,9.783,3056.071,18.467,0.5
Bobby Dangler.,8541f1c42d44475ea8fd09d50b5df120,S20,15,Challenger,0.467,0.067,0.867,1.067,220.133,72.0,306.488,48.747,435.133,1321.717,6.37,3113.317,17.717,1.4
Calicat01,11baed1d4c4b4157b389932527d340a3,S20,15,Challenger,0.867,0.6,1.0,2.4,306.733,35.333,259.719,50.775,291.533,1353.147,6.302,2953.329,16.925,0.267
Ruthle,76561198420102926,S20,12,Challenger,1.0,0.583,1.167,2.667,397.083,32.037,390.321,46.411,591.167,1457.218,10.411,2590.523,25.155,0.917
dyl,76561198327521322,S20,8,Challenger,0.875,0.625,1.0,2.125,320.125,43.571,416.112,51.323,562.5,1479.576,13.359,3174.973,24.462,1.375
onlyjammer,76561198017700743,S20,12,Challenger,0.583,0.75,0.917,1.917,272.167,32.407,375.171,52.404,508.917,1506.605,11.176,3363.364,21.465,0.75
vAirwick,6c233dfd63364918b5fb0fc299d18004,S20,11,Challenger,0.273,0.455,1.455,1.545,291.0,15.584,379.599,46.722,514.182,1485.105,11.646,2795.259,17.824,1.182
MagesticEagle1,76561198799710154,S20,16,Challenger,1.125,0.5,1.0,2.938,341.75,40.728,346.098,56.777,549.812,1523.464,12.491,3056.313,22.162,0.938
smurflss,fa92137cedb1415183ed4bea7edefd6d,S20,15,Challenger,0.6,0.6,1.067,2.267,283.667,21.616,357.868,53.705,410.8,1559.542,15.832,3281.098,17.306,1.133
ascreaus,76561198365627876,S20,16,Challenger,0.812,0.5,1.0,2.812,336.438,29.861,351.744,50.369,425.5,1468.108,12.077,2874.017,19.744,0.875
sand D,274410ee48b84a1a8a0e2295fd98f04a,S20,10,Challenger,0.2,0.4,0.9,1.8,231.3,11.786,399.488,47.71,450.1,1479.348,15.517,3166.32,21.284,1.4
DaScrappyDoo,f82671f877414c85aa4b0a8150690070,S20,10,Challenger,0.8,0.7,1.1,3.2,343.1,25.0,348.041,56.046,528.6,1464.966,8.314,3032.86,23.175,0.8
IAmTheMostHumble,9766b3b8c091416e8fc61867a0e72ccd,S20,5,Challenger,0.2,1.2,0.6,1.6,247.6,15.0,405.925,45.799,386.2,1536.338,11.39,2987.152,17.847,1.6
K.,76561198055754835,S20,19,Rival,0.789,0.421,1.474,2.368,350.211,34.37,381.813,51.442,466.053,1453.282,9.859,2963.39,18.86,0.368
x ARC Fives x,c5f91ef639384eecad59ee69cc45e9a2,S20,11,Challenger,0.909,0.455,1.0,2.909,327.0,31.469,304.549,55.06,586.727,1469.534,8.499,3163.533,23.206,0.455
Ay Joshua,26eb604ca4644fbf848816653a71e265,S20,15,Challenger,0.867,0.6,0.733,2.6,324.0,43.111,381.861,48.603,488.467,1480.033,10.087,2849.765,20.931,1.067
MsEnvy-,0593a910b7db42a68cede0f68211811c,S20,16,Challenger,0.812,0.5,1.438,1.688,351.125,32.102,341.191,50.645,423.25,1415.118,10.113,2767.605,17.876,0.812
LustLizard,76561198837960304,S20,8,Challenger,0.0,0.125,1.0,1.75,162.5,0.0,306.026,51.104,443.625,1499.629,11.411,3245.374,20.333,0.5
R00K46,76561198374863268,S20,8,Challenger,1.375,0.125,1.125,2.375,349.625,55.114,349.628,45.559,387.5,1410.609,7.903,3010.621,16.842,0.875
Redline,76561198256525754,S20,8,Challenger,0.375,0.875,1.125,1.625,335.625,26.25,238.436,46.783,359.25,1345.093,4.001,2785.912,18.121,0.0
Trav.,76561198317043977,S20,5,Challenger,0.2,0.6,2.2,2.4,316.4,12.0,364.84,52.626,425.4,1485.351,12.182,3127.655,18.44,0.8
OldManSpooky180,OldManSpooky180,S20,5,Challenger,0.8,0.6,1.4,1.8,347.6,34.286,352.899,47.896,399.2,1475.274,8.76,3362.052,17.975,0.2
ShinxX403,76561198268202654,S20,7,Challenger,0.429,0.429,1.143,1.857,272.286,17.143,303.462,49.977,400.429,1440.67,9.425,3238.314,21.2,0.714
