Player,season,games,tier,goals,assists,saves,shots,score,shooting_pct,boost_per_min,avg_boost,boost_stolen,avg_speed,pct_supersonic,dist_to_ball,pct_offensive_third,demos_inflicted
Boulder,S17,4,6Challenger,0.5,0.75,1.25,1.75,272.0,28.571,350.048,55.722,471.75,1550.155,14.633,3526.823,20.044,1.0
DctGti,S17,8,6Challenger,1.25,0.5,0.5,2.75,330.0,47.009,365.516,52.262,415.125,1524.113,11.482,3356.41,19.801,1.25
Miso,S17,8,6Challenger,1.0,1.125,0.625,4.25,427.25,22.456,391.852,50.553,461.0,1550.19,15.72,3085.296,23.477,1.5
TXAggie,S17,8,6Challenger,1.0,0.625,1.0,2.875,330.375,34.856,378.696,42.777,488.5,1499.401,13.555,3235.821,19.391,1.125
Treefrog,S17,8,6Challenger,0.125,0.375,1.375,2.0,230.375,7.143,425.122,50.952,356.625,1617.532,16.482,3190.394,19.9,0.625
irox,S17,16,6Challenger,0.875,0.75,1.312,2.625,387.75,33.605,317.509,50.804,525.5,1528.628,11.371,2889.945,21.054,1.688
AB26panther,S17,10,6Challenger,0.6,0.5,1.2,1.5,276.9,35.0,320.017,51.326,427.7,1458.399,10.734,3173.73,20.54,1.3
FrostII,S17,8,6Challenger,0.0,0.75,0.75,2.125,237.75,0.0,338.38,52.218,361.25,1458.836,12.133,2793.034,21.411,1.125
GTU okeanoz,S17,8,6Challenger,1.625,0.25,0.625,2.625,395.25,62.273,465.236,49.942,564.875,1650.143,20.124,2953.207,21.802,0.5
Lucas. .Nully,S17,8,6Challenger,0.5,0.75,1.0,3.25,292.75,15.758,386.614,46.381,472.625,1515.953,12.423,3047.377,23.169,1.375
Seiiko,S17,12,6Challenger,0.917,0.667,0.75,2.75,310.583,36.219,381.224,47.324,569.0,1564.281,11.556,2875.436,24.526,0.833
iAM EnG,S17,4,6Challenger,0.25,1.25,1.5,2.25,348.25,11.111,357.899,45.59,345.25,1429.726,9.48,3252.328,18.091,0.75
J A Y M E S,S17,12,6Challenger,0.667,0.333,0.833,2.417,277.833,27.265,333.48,56.016,329.333,1438.689,8.771,3199.356,16.466,1.083
NJ111_,S17,3,6Challenger,0.333,0.333,1.333,1.667,260.333,11.111,248.044,61.829,243.0,1413.755,6.231,3031.441,14.094,0.333
RaZzr EliTe,S17,5,6Challenger,0.2,0.2,1.2,1.4,226.6,13.333,334.993,54.727,562.8,1430.425,10.048,3337.876,20.818,0.6
Visilgris,S17,8,6Challenger,0.25,0.375,1.625,0.875,254.5,35.0,332.775,51.279,451.125,1461.992,11.897,3273.27,17.075,0.5
YOURDOOMED181,S17,12,6Challenger,0.917,0.5,1.583,3.25,403.833,30.079,445.122,49.841,447.417,1570.529,18.341,2878.013,19.617,1.167
mogulmaniac5480,S17,8,6Challenger,0.375,0.375,2.375,1.5,339.75,25.0,335.528,53.133,396.0,1382.359,9.89,3238.405,17.575,1.125
tan the man 1107,S17,8,6Challenger,1.125,0.0,1.75,3.625,383.125,31.731,370.579,62.082,373.25,1437.323,10.225,3075.491,16.453,0.75
JPS,S17,6,6Challenger,0.667,0.667,1.833,1.0,338.333,58.333,294.612,53.605,261.833,1395.578,9.213,3416.131,9.553,1.0
Way2Luckee,S17,8,6Challenger,0.375,0.375,1.375,1.875,288.375,20.0,295.071,50.306,458.375,1429.424,8.284,2973.341,20.353,0.0
ZippytheGnome,S17,3,6Challenger,0.333,0.333,0.667,1.333,252.333,22.222,426.325,43.149,421.667,1454.082,11.237,2931.529,21.521,0.667
dyl,S17,10,6Challenger,0.6,0.3,1.6,2.2,314.1,32.821,389.762,53.912,482.3,1453.861,11.186,2945.467,19.203,0.6
kyllonen_,S17,8,6Challenger,1.375,0.625,1.125,3.0,431.625,49.286,372.826,49.538,399.375,1493.576,11.136,2853.402,22.245,0.875
n00bpr0n,S17,2,6Challenger,0.0,0.0,1.5,0.5,221.5,0.0,308.018,49.477,320.5,1403.368,9.343,2935.947,16.38,0.5
parmeseanzo,S17,8,6Challenger,0.75,0.75,1.875,2.0,364.25,36.508,305.818,57.185,543.125,1495.624,10.134,3044.344,21.325,2.375
turboalpaca,S17,7,6Challenger,0.429,0.429,1.286,1.286,285.286,33.571,341.992,47.93,316.714,1474.24,9.547,2910.591,15.64,0.714
DontTakeMyRock,S17,4,6Challenger,0.5,0.5,2.5,1.0,373.25,50.0,293.167,52.263,349.5,1429.243,7.293,3361.604,17.667,0.75
Free.,S17,8,6Challenger,0.875,0.625,0.75,2.625,323.375,31.944,433.239,50.857,707.5,1527.134,12.3,3370.396,21.833,0.5
G Robber22,S17,8,6Challenger,0.5,0.875,0.75,2.75,278.125,17.143,327.529,53.767,382.875,1451.037,7.662,3393.102,19.035,0.75
NeitherNick,S17,4,6Challenger,0.25,0.75,1.75,1.25,302.0,20.0,383.221,50.888,444.0,1504.891,12.014,3212.107,15.533,1.75
TTV_nyquil1x,S17,4,6Challenger,1.0,0.5,0.75,3.5,330.25,28.571,403.437,53.539,454.5,1473.208,10.415,3146.475,20.785,0.75
ThisIsDrew314,S17,4,6Challenger,1.25,0.0,1.25,2.25,371.75,55.556,296.665,47.347,330.75,1466.627,10.531,3083.049,18.902,1.5
Crypt1cGames,S17,13,6Challenger,0.615,0.308,1.692,3.0,370.538,20.513,379.597,47.129,627.692,1505.734,10.886,3059.51,22.549,1.462
Ducky,S17,8,6Challenger,0.75,0.5,0.875,2.75,320.25,27.273,306.444,47.072,435.75,1458.188,9.827,3136.871,21.184,0.625
GoldenTiger5,S17,6,6Challenger,1.0,0.167,1.667,2.5,382.333,40.873,267.951,52.156,371.5,1347.68,4.716,2997.264,17.579,0.167
Ofodo,S17,14,6Challenger,0.643,0.5,1.071,2.429,322.571,26.227,314.41,47.188,569.071,1417.567,6.489,3231.645,21.706,0.571
cooper.,S17,8,6Challenger,0.375,0.5,0.5,2.375,243.25,15.341,390.478,53.407,659.125,1538.444,12.487,3081.039,21.388,1.125
EasyTactical,S17,4,6Challenger,0.75,0.5,1.5,2.0,382.75,37.5,255.09,59.015,227.25,1336.737,6.358,2980.507,14.312,0.75
Trudsky,S17,8,6Challenger,0.625,0.375,2.25,2.0,381.125,30.952,317.299,53.036,578.125,1420.581,7.539,2834.164,20.659,0.25
Twoslot,S17,8,6Challenger,0.75,0.125,1.125,2.25,325.5,32.468,321.155,46.417,472.625,1397.246,7.041,3175.552,19.173,1.25
MissionaryJackk,S17,8,6Challenger,1.625,0.125,2.0,2.25,431.625,72.5,394.209,44.658,438.25,1548.378,12.157,2990.884,19.365,0.5
WP_Merciless,S17,4,6Challenger,0.5,1.25,2.25,2.75,419.5,18.182,342.864,50.728,412.5,1516.08,14.083,3179.883,16.411,0.75
spite.,S17,4,6Challenger,1.5,0.75,1.25,2.5,381.5,60.0,366.947,44.718,442.5,1508.236,11.953,2948.634,13.519,1.0
Bsmith,S17,8,6Challenger,0.75,0.375,1.375,3.125,346.25,24.038,372.841,49.406,376.0,1576.81,13.249,2916.496,21.993,0.5
CHAZZtheDR,S17,16,6Challenger,1.062,0.25,1.0,2.938,352.312,37.06,340.618,50.935,457.812,1489.202,10.223,3099.856,21.388,0.625
doctorprofessor_,S17,13,6Challenger,0.538,0.923,0.846,2.231,303.0,19.527,320.784,52.653,514.385,1454.831,10.347,3029.983,20.748,1.615
BaggyManny,S17,4,6Challenger,0.0,0.5,2.75,1.25,353.0,0.0,383.801,48.663,739.5,1485.515,10.792,2830.167,22.67,3.25
AnarcrisT,S17,12,6Challenger,1.25,0.5,1.083,3.0,382.583,38.552,358.965,46.48,515.0,1451.182,7.413,2929.865,22.796,0.25
Lee-Lo,S17,5,6Challenger,0.4,0.0,1.0,1.2,236.0,15.0,411.92,50.511,412.0,1597.238,17.287,3013.503,16.024,0.4
MayorH (mute),S17,8,6Challenger,0.5,0.125,1.375,2.625,286.875,16.667,284.629,59.477,588.125,1447.669,7.315,3091.715,19.33,1.375
ShinxX403,S17,6,6Challenger,0.5,0.667,1.0,3.333,304.333,14.652,270.001,51.857,349.167,1343.309,7.777,3351.032,18.875,0.5
Whoviancat,S17,12,6Challenger,0.5,0.417,1.417,1.5,304.417,26.19,342.914,47.562,405.75,1476.712,11.561,3058.437,19.081,1.167
cmonchan,S17,10,6Challenger,0.6,0.6,1.1,2.6,360.8,26.503,432.292,49.193,525.5,1621.628,19.679,2792.252,24.553,2.1
lukas.kekw,S17,7,6Challenger,0.143,0.571,1.857,2.0,316.571,7.143,333.792,43.667,302.143,1399.809,7.433,2915.474,13.426,0.286
BuckNekkid15,S17,5,6Challenger,0.8,1.0,0.8,1.8,305.8,42.857,311.447,47.936,333.0,1430.785,7.532,2958.389,17.834,0.4
MagesticEagle1,S17,4,6Challenger,0.5,0.5,0.75,2.0,262.25,25.0,314.041,58.53,415.5,1428.224,11.117,2968.637,21.005,1.75
WannaBuyBubbles,S17,8,6Challenger,1.25,0.625,0.875,2.625,371.625,47.222,357.244,51.088,523.125,1448.316,13.049,3054.326,18.448,1.25
Blood12aven,S17,8,6Challenger,0.875,0.5,1.25,1.75,357.875,50.0,278.806,51.711,411.875,1477.865,8.093,2912.357,21.52,0.375
Dooober,S17,2,6Challenger,0.5,2.0,1.5,4.5,445.5,11.111,274.996,50.749,406.0,1432.764,8.082,3129.643,28.199,0.0
IndisputablyJack,S17,8,6Challenger,0.875,0.25,1.5,2.5,331.625,34.524,314.363,52.811,426.375,1437.344,11.117,3235.284,15.748,1.0
The_Wheelman_95,S17,8,6Challenger,1.125,0.25,0.375,3.625,352.875,32.452,438.007,50.131,535.5,1641.909,21.308,3125.144,23.595,2.5
Daulton .,S17,8,6Challenger,1.5,0.75,0.625,3.875,395.0,37.185,418.834,50.856,604.25,1588.065,16.52,2962.681,23.75,1.875
I love sand,S17,8,6Challenger,1.375,1.25,1.25,2.625,449.75,52.273,378.831,47.773,648.5,1487.758,15.106,2925.981,21.627,1.125
TheodoreThe2,S17,8,6Challenger,0.75,0.625,1.75,2.125,351.125,34.722,389.537,45.677,454.0,1497.71,13.39,3089.145,21.591,0.25
Norcho Rivers,S17,4,6Challenger,0.5,0.5,0.5,2.25,264.0,22.222,369.867,54.138,468.25,1406.864,7.851,3063.525,19.505,1.5
ShiftDrink,S17,4,6Challenger,1.0,0.25,1.0,2.25,348.5,44.444,288.941,53.086,372.25,1410.352,7.078,3093.981,19.49,0.25
Squart,S17,4,6Challenger,0.25,0.75,1.5,2.25,341.0,11.111,313.719,52.273,381.25,1427.997,7.095,3098.295,18.631,0.5
X_Con_worriedfly,S17,4,6Challenger,1.75,0.5,1.0,4.25,525.0,41.176,318.007,55.039,402.0,1506.601,12.573,2840.697,19.087,0.5
Zac,S17,4,6Challenger,1.0,1.5,2.0,2.5,420.25,40.0,342.507,58.161,429.0,1481.418,10.493,3045.22,20.138,1.75
Zeano,S17,4,6Challenger,1.0,1.0,0.5,2.25,339.75,44.444,464.093,43.086,384.0,1591.18,13.567,3243.737,16.662,1.0
Deifik,S17,11,6Challenger,0.818,0.273,1.0,2.273,301.909,28.052,310.778,53.743,449.545,1425.682,8.324,3415.966,21.842,0.727
Frizzbri,S17,4,6Challenger,0.75,1.25,1.75,2.0,403.25,37.5,319.691,54.469,277.0,1356.163,11.02,3228.375,14.324,0.75
Keglan,S17,4,6Challenger,0.5,0.5,0.75,1.75,252.0,28.571,388.647,51.698,475.25,1534.249,12.221,3230.9,19.4,1.75
TacoBae,S17,4,6Challenger,1.25,0.25,1.0,2.5,375.5,50.0,361.277,51.803,513.0,1491.872,13.373,2846.224,22.422,1.25
Enygmah,S17,12,6Challenger,0.917,0.417,1.0,2.833,348.667,31.905,371.821,49.653,519.083,1498.981,10.122,3211.672,22.78,0.417
dillynmario,S17,12,6Challenger,0.75,0.667,1.25,2.167,337.0,34.444,403.754,51.087,477.083,1543.555,16.194,3020.469,20.218,1.5
Flyerrr85,S17,4,6Challenger,1.75,0.75,2.5,3.25,576.25,53.846,287.49,55.683,312.0,1390.544,5.488,2774.857,20.42,0.25
GoldenKiwi.,S17,4,6Challenger,0.25,0.5,0.5,3.5,206.75,7.143,343.991,41.186,309.75,1489.936,12.018,3072.458,22.646,0.25
TheRealDaShadow,S17,4,6Challenger,0.75,0.75,1.5,2.25,410.0,33.333,427.013,48.941,608.5,1502.931,14.631,2997.587,20.095,1.5
AgentAnime07,S17,4,6Challenger,1.25,0.75,1.0,3.75,401.25,33.333,338.884,44.42,460.0,1466.159,11.796,3049.881,23.271,1.25
DinninDu,S17,8,6Challenger,0.5,0.75,1.25,2.375,308.625,20.556,340.74,43.236,335.375,1382.884,7.518,3148.486,16.678,0.75
ReedyOrange,S17,8,6Challenger,1.125,0.5,1.625,3.375,409.125,33.516,346.39,46.448,411.625,1407.996,10.356,2962.286,16.827,0.75
CarshawnLynchTTV,S17,4,6Challenger,2.0,0.75,1.0,2.75,455.5,72.727,191.702,52.518,267.5,1361.292,4.419,3245.299,24.47,0.0
P0pfgf,S17,4,6Challenger,0.5,0.25,1.5,2.0,352.0,25.0,377.683,52.224,440.5,1455.887,10.512,2837.767,23.295,1.25
Dafiya711,S17,4,6Challenger,1.25,0.5,0.5,2.0,304.0,62.5,338.986,45.929,479.75,1447.518,8.617,3054.322,22.405,0.75
Moose-182,S17,4,6Challenger,0.25,0.5,1.25,2.0,250.0,12.5,407.979,52.826,414.5,1645.3,17.899,3126.432,17.897,1.25
itz cheezus,S17,4,6Challenger,0.5,0.75,1.25,1.25,310.75,40.0,356.084,53.558,463.75,1458.968,10.125,3215.157,18.855,0.0
ChronoElevated,S17,4,6Challenger,0.5,1.75,1.75,1.75,388.5,28.571,403.206,45.991,573.75,1511.898,13.82,2971.073,24.294,1.75
Jaegie,S17,8,6Challenger,1.25,0.5,1.75,3.125,465.5,40.064,339.113,54.268,363.0,1381.71,8.558,3400.301,15.481,0.375
markoyo,S17,4,6Challenger,0.75,0.75,2.0,2.75,396.75,27.273,329.974,49.5,328.5,1549.127,13.785,3238.853,21.454,0.25
x ARC Fives x,S17,8,6Challenger,1.25,0.375,0.625,3.875,325.75,32.292,299.574,56.137,530.25,1425.129,8.295,3141.483,20.879,0.75
GameyMcGamertag,S17,2,6Challenger,0.5,1.5,1.5,1.5,327.5,33.333,314.028,49.636,552.5,1502.862,12.398,3475.811,20.256,2.5
Jay-Dea,S17,4,6Challenger,0.5,0.25,0.75,1.0,238.25,50.0,391.381,47.453,529.5,1516.611,12.847,2920.719,26.475,1.5
hank _,S17,2,6Challenger,0.0,0.0,0.5,1.5,158.0,0.0,412.964,54.9,760.0,1530.049,17.349,3563.846,19.517,0.0
Xkilk,S17,4,6Challenger,0.5,0.0,1.75,2.0,311.25,25.0,357.422,47.298,521.0,1406.698,7.79,3235.166,19.529,0.5
perk_at_play,S17,4,6Challenger,0.0,0.25,2.0,1.5,282.75,0.0,303.282,54.44,424.5,1462.791,9.973,3530.68,22.022,0.5
obwazsj08,S17,3,6Challenger,0.333,0.333,1.667,1.667,296.667,20.0,329.094,51.691,340.667,1440.718,10.076,3370.68,17.267,1.0
Ragegamingis1,S17,4,6Challenger,0.25,0.5,0.5,1.25,218.75,20.0,272.214,55.988,187.0,1429.884,8.053,3160.874,15.23,0.75
Slowlow24,S17,4,6Challenger,1.0,0.5,1.25,2.5,323.5,40.0,304.27,49.558,551.25,1517.151,9.643,2844.597,23.282,0.75
Drewski RL,S17,16,5Rival,0.688,0.812,1.5,1.938,382.5,33.333,327.226,59.528,480.875,1362.971,6.764,2840.573,22.099,1.188
Going_sTeddy,S17,8,5Rival,1.125,0.625,1.75,3.5,431.75,23.684,398.44,44.267,541.375,1508.349,14.202,2952.347,21.246,0.75
Mimetic,S17,20,5Rival,0.8,0.7,1.25,3.35,381.6,24.877,418.55,45.167,533.95,1591.074,17.394,3160.787,20.363,1.55
NanoVo1tage,S17,16,5Rival,1.062,0.438,1.688,2.688,400.0,41.499,348.936,49.547,547.125,1464.766,8.65,2857.258,20.427,0.875
ShoddyWolfman,S17,11,5Rival,0.455,0.182,1.909,2.273,317.273,20.0,313.835,45.628,416.455,1397.908,7.576,3029.856,18.333,1.0
datdude0623,S17,6,5Rival,0.833,0.333,1.0,3.333,299.667,22.222,294.335,54.429,373.667,1392.173,8.11,3097.175,24.488,0.167
dinger936,S17,11,5Rival,0.909,0.545,1.364,2.636,377.364,35.372,289.582,46.826,300.091,1356.199,6.083,2860.02,19.556,0.364
DaTurquoisOrang,S17,16,5Rival,0.312,0.188,1.75,1.375,284.875,26.042,278.301,51.374,423.938,1368.858,7.335,3044.194,19.455,0.75
Drips,S17,16,5Rival,0.438,0.438,1.0,2.125,285.875,22.522,349.63,48.824,406.062,1405.387,6.433,2920.634,16.777,0.688
Escape_Plan,S17,23,5Rival,1.174,0.957,1.304,2.913,426.913,39.971,388.399,55.854,523.565,1474.741,11.272,3229.615,21.635,0.478
ZeroPop11,S17,25,5Rival,0.68,0.64,1.16,2.64,335.12,25.827,283.69,54.406,485.36,1399.434,6.59,3146.956,19.556,0.48
jojomojo13,S17,8,5Rival,0.625,0.125,1.0,1.5,271.0,41.667,303.98,41.389,485.75,1320.368,4.913,2860.733,21.749,0.25
voakes,S17,23,5Rival,1.261,0.739,1.391,3.696,428.87,34.539,369.281,56.336,604.043,1505.766,14.452,3357.058,23.657,0.609
AceBourne4,S17,16,5Rival,0.688,0.312,2.0,2.688,385.75,26.389,371.479,58.683,497.688,1472.508,11.44,2938.715,18.547,0.875
Crimed0ge,S17,19,5Rival,0.316,0.158,0.789,1.684,216.368,33.183,282.617,51.482,488.211,1325.672,4.932,2997.331,18.637,1.158
Eternalsun,S17,16,5Rival,0.812,0.438,1.812,2.938,386.312,25.616,323.05,44.055,343.0,1395.675,7.86,2824.444,18.779,0.875
Funke,S17,10,5Rival,0.7,0.1,1.1,2.2,279.0,30.714,395.453,53.018,658.0,1547.822,14.022,3244.944,22.655,0.4
Gote,S17,10,5Rival,0.2,0.6,1.3,2.0,261.4,8.333,357.223,47.536,500.7,1434.499,8.767,2842.558,19.807,0.7
Hisen,S17,6,5Rival,0.833,0.167,1.5,1.667,331.333,50.0,386.096,45.262,306.167,1494.776,12.215,2937.611,20.966,0.333
IVIGhost,S17,10,5Rival,0.3,0.6,0.9,2.1,277.2,16.136,334.414,51.9,417.5,1477.93,8.778,3093.971,20.068,0.7
Kenji SK,S17,8,5Rival,1.75,0.75,0.875,3.875,475.375,45.208,409.232,47.582,456.0,1468.225,11.747,2576.83,22.903,0.375
MattViaAirwaves,S17,8,5Rival,0.625,1.125,1.125,2.625,357.125,17.857,339.691,52.173,533.625,1489.993,9.406,2998.697,24.849,0.25
OnePopShop88,S17,4,5Rival,1.0,1.0,0.25,2.25,336.75,44.444,289.629,48.247,615.75,1419.074,7.256,3013.122,21.15,1.25
Braybaum02,S17,8,5Rival,0.625,0.375,1.375,3.125,336.0,15.625,413.753,49.416,492.0,1589.0,15.346,2924.524,21.259,0.625
Nigel Thornbrake,S17,8,5Rival,0.375,0.5,1.0,1.0,233.5,41.667,314.055,61.947,436.0,1500.393,7.814,3223.632,17.547,0.875
cJax,S17,8,5Rival,0.875,0.25,0.75,2.125,291.0,43.182,365.429,46.794,387.0,1434.724,7.437,3219.912,18.083,0.625
AyoChil1,S17,3,5Rival,1.333,0.0,1.667,2.667,403.333,50.0,384.524,49.739,635.667,1579.34,12.633,2980.599,22.663,3.333
Nova,S17,2,5Rival,0.5,2.0,0.5,2.0,356.5,25.0,346.004,47.275,505.5,1462.929,11.215,2899.373,27.035,0.5
Redfire0817,S17,12,5Rival,1.167,0.417,1.167,2.5,373.75,47.222,489.284,48.848,628.333,1592.167,20.571,2747.382,24.41,1.333
T Sant,S17,7,5Rival,0.143,0.714,0.714,2.143,243.857,6.349,300.161,46.656,399.143,1450.371,10.463,3086.96,17.884,0.429
Brain,S17,7,5Rival,1.286,0.571,0.714,3.143,363.714,35.714,343.207,48.468,361.714,1420.734,6.983,3153.835,20.609,1.0
RPGesus.,S17,2,5Rival,0.5,1.0,0.5,2.0,279.0,25.0,539.986,49.413,468.5,1766.01,29.227,3003.142,17.73,3.5
TreeDreams,S17,3,5Rival,1.0,0.333,1.667,2.0,337.0,50.0,316.633,53.016,512.667,1509.43,13.033,3098.247,19.487,1.667
z2kay,S17,8,5Rival,0.875,1.0,1.0,2.125,382.0,39.286,371.824,49.444,524.25,1520.951,12.407,2781.368,21.278,0.875
BaldManStreamer,S17,8,5Rival,0.75,0.875,1.25,3.625,379.375,21.97,316.957,51.403,478.5,1529.943,10.254,2859.49,21.476,0.25
Barry Allen.,S17,4,5Rival,1.25,0.75,0.75,1.75,405.0,71.429,418.707,46.584,513.5,1553.735,11.875,2735.641,21.42,0.5
DeaththeKid331,S17,2,5Rival,1.0,1.0,0.5,1.5,262.0,66.667,326.797,51.181,506.0,1436.71,7.266,3367.134,23.525,0.5
Decky.,S17,8,5Rival,1.0,0.625,0.75,2.875,293.75,35.417,421.182,48.479,493.25,1564.568,14.948,3159.165,21.162,0.75
King,S17,8,5Rival,1.0,0.375,1.75,2.0,366.875,52.727,357.108,54.814,406.125,1494.912,11.386,3090.939,21.008,0.375
blizzyy,S17,8,5Rival,1.0,0.75,1.0,2.0,368.0,50.0,314.313,52.172,334.625,1395.81,7.58,2958.399,18.598,0.75
crackdragon,S17,6,5Rival,1.0,0.5,1.667,2.667,384.333,26.667,343.814,48.587,420.833,1539.684,12.405,3278.396,21.213,1.0
Pooka2854,S17,2,5Rival,0.5,0.0,1.0,1.5,274.5,33.333,435.081,46.814,834.5,1503.865,14.983,3239.568,21.209,1.5
Scramble,S17,5,5Rival,0.6,0.4,0.2,2.8,250.4,17.143,355.385,42.969,558.6,1442.371,9.94,2739.632,21.806,1.2
SheWasntReady,S17,7,5Rival,0.714,0.571,1.286,2.571,352.429,27.5,366.31,49.14,569.429,1502.736,12.559,2967.27,21.672,1.286
Yoshi,S17,4,5Rival,0.25,0.25,1.5,2.5,338.0,10.0,318.134,45.216,469.75,1494.226,9.855,2692.973,21.521,0.25
Billy_Man_Fi3h,S17,8,5Rival,0.625,0.625,1.625,2.375,388.25,27.841,392.846,51.463,629.0,1510.469,14.072,2975.646,20.145,0.625
DrProfessorNoah,S17,9,5Rival,0.444,0.556,0.667,1.889,254.333,29.63,353.9,45.792,464.667,1437.2,9.028,3206.899,22.191,0.444
DonYvan,S17,24,5Rival,0.583,0.292,2.083,2.708,372.5,20.446,355.621,52.297,494.458,1375.011,8.147,3022.019,19.478,2.083
Fynnatic,S17,12,5Rival,0.833,0.917,1.083,3.0,355.5,27.056,367.449,51.06,763.0,1571.301,14.813,3085.501,23.931,1.583
Modoz,S17,21,5Rival,0.762,0.381,1.524,2.19,381.476,37.464,370.358,52.037,411.952,1451.339,10.02,2932.112,17.245,0.524
Parkkid,S17,2,5Rival,0.0,0.0,1.0,0.5,150.0,0.0,299.513,43.867,357.5,1375.101,5.441,3367.118,16.335,0.5
RedNovaUltimate,S17,8,5Rival,1.0,0.375,1.25,3.0,329.5,34.965,292.354,51.945,311.625,1476.288,8.684,2998.602,20.077,0.375
Wyrm AJ,S17,4,5Rival,0.25,0.25,1.25,1.5,241.0,12.5,314.034,54.056,364.0,1415.593,8.835,2900.847,17.096,1.0
mykul.457,S17,8,5Rival,0.75,0.25,1.375,2.875,348.625,25.385,351.273,50.353,404.875,1482.227,10.187,3045.966,19.084,1.625
BIGbadBULLMAN13,S17,24,5Rival,0.792,1.042,1.5,2.625,383.625,31.307,427.815,51.998,651.458,1541.385,14.58,3083.315,20.754,1.375
BigChebbz,S17,4,5Rival,1.0,1.25,0.5,1.75,320.5,57.143,376.01,46.217,466.25,1496.997,10.349,3149.625,23.116,2.5
Galvarino,S17,12,5Rival,0.833,1.083,0.75,2.75,340.083,30.556,356.713,49.849,490.25,1535.6,10.338,3089.901,21.703,1.75
PrismBack.,S17,12,5Rival,1.417,0.75,1.25,3.5,439.083,43.016,320.841,49.331,446.333,1448.449,8.627,3066.83,21.741,0.667
Solar,S17,12,5Rival,1.083,0.75,0.5,2.75,356.5,39.293,370.022,46.975,411.667,1517.921,11.958,3114.213,19.576,0.833
AvgJohnson,S17,4,5Rival,0.75,0.25,1.25,2.0,344.0,37.5,274.456,56.137,381.75,1393.109,7.678,3144.872,19.876,0.75
Chase,S17,4,5Rival,0.5,0.0,1.25,3.5,306.25,14.286,386.975,45.235,478.0,1515.966,14.35,3196.73,21.41,0.75
Reeky,S17,4,5Rival,0.25,0.25,2.5,1.75,382.75,14.286,308.527,51.272,590.75,1405.07,8.827,3191.841,17.67,0.75
CarnageWolfBite,S17,4,5Rival,0.75,0.5,1.0,2.0,309.0,37.5,378.543,49.878,610.75,1575.743,14.132,3218.758,22.664,3.25
Dunnie14,S17,2,5Rival,1.0,0.0,0.0,2.5,302.0,40.0,376.254,51.623,547.0,1483.331,8.504,2538.351,24.819,1.0
ImpalerV,S17,4,5Rival,0.0,0.5,0.25,2.25,189.0,0.0,377.914,47.725,634.5,1522.806,13.296,2835.206,22.692,0.5
Paullyng1,S17,4,5Rival,0.75,0.5,1.5,2.75,377.75,27.273,336.354,48.576,552.75,1531.084,13.223,2986.363,21.941,0.75
Phynr,S17,2,5Rival,0.0,1.5,1.5,1.0,357.5,0.0,372.57,46.613,314.5,1405.603,10.38,2710.578,14.33,0.0
chawess2143,S17,4,5Rival,1.0,0.5,1.25,1.5,353.0,66.667,450.734,41.941,628.75,1520.368,13.857,2873.925,21.347,0.75
Logixaal,S17,4,5Rival,0.75,0.75,1.0,1.5,338.25,50.0,340.438,54.205,449.5,1517.894,15.795,2965.016,17.254,1.75
RickySpanish483,S17,8,5Rival,0.875,0.5,1.0,2.5,316.75,33.516,382.478,52.547,561.5,1449.892,10.484,3046.442,20.244,2.25
daggumbigfoot,S17,4,5Rival,1.0,0.5,1.75,2.0,386.0,50.0,409.92,45.09,460.0,1489.38,11.977,3248.898,21.648,2.25
levibullrush,S17,4,5Rival,0.5,0.25,0.5,2.25,229.0,22.222,393.226,49.467,448.0,1514.822,14.68,3210.408,19.355,1.75
TTV_nova_ghostfy,S17,9,5Rival,0.556,0.667,0.444,2.556,281.556,26.389,371.273,53.821,622.222,1510.527,11.97,3162.87,22.404,0.778
Cob,S17,14,5Rival,0.929,0.286,1.214,2.571,315.857,34.41,353.512,43.847,315.143,1446.912,9.092,3246.302,16.782,0.286
MatrixzTheBad,S17,20,5Rival,1.1,0.7,1.65,2.9,430.85,37.17,353.804,53.108,429.8,1434.197,8.1,3057.874,20.179,0.4
OsoGhost,S17,5,5Rival,1.0,0.4,1.0,1.6,279.0,57.143,413.612,53.55,538.0,1527.482,13.525,3060.404,21.306,1.8
PumpK4nt,S17,6,5Rival,0.333,0.833,1.167,2.667,300.333,12.121,310.666,43.464,559.833,1403.715,6.764,2784.451,25.333,1.167
RudeBoiPyro,S17,15,5Rival,0.733,0.6,1.333,2.267,356.333,29.899,411.137,48.884,439.4,1528.161,14.331,3113.589,21.413,1.133
Chulainn,S17,4,5Rival,0.75,1.0,1.0,1.75,351.25,42.857,295.64,50.179,586.25,1402.926,7.9,2759.341,20.676,0.75
stheno -_-,S17,8,5Rival,0.875,0.25,1.375,2.0,331.5,48.413,350.285,49.531,383.375,1522.993,13.255,3043.45,15.736,1.375
curlz.rl,S17,12,5Rival,0.833,0.583,0.833,2.25,336.25,36.574,371.638,52.154,456.417,1518.453,14.981,3091.813,19.072,0.5
Blaniac,S17,4,5Rival,0.5,0.0,1.5,1.5,265.25,33.333,317.39,50.178,334.5,1488.334,9.146,3152.608,17.152,1.0
Heaaavy,S17,4,5Rival,0.75,0.0,1.75,2.25,305.5,33.333,401.045,50.682,346.75,1436.961,11.469,2875.395,14.494,0.0
